"","link","page","ad_url","ad_number","title","price","text","n_photos","n_views","ad_date","seller_name","location","seller_age","n_all_time_ads","n_active_ads","scrape_time","province","type"
"1","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/469839/2015-bmc-fs01-super-customised",2,"2015 BMC FS01 - Super Customised",44000,"Your payment is held securely until you receive the goods.Info box: Frame BMC fs01 Fork Sram RS1 Rear Shock Fox 100mm Rear Derailleur Sram XX1 Shifters Sram XX1 Crankset Rotor REX1 Crankset with oval Q ring (32 teeth) Cassette Sram XX1 Brakes Sram Guide Brakes Wheels Enve M60 Tyres Vittoria Saguaro and Schwalbe Rocket Ron Seatpost Sram Hydraulic dropper Post Saddle FiziK Pedals Crank Brother Egg beater 11's",6,"NA for bikehub",NA,"2015 BMC FS01 - Super Customised KwaZulu-Natal, Durban used R 44,000 Insure from R 73.88 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: mat_withone_t ","2015 BMC FS01 - Super Customised KwaZulu-Natal, Durban used R 44,000 Insure from R 73.88 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: mat_withone_t ",NA,1,1,"2021-07-16 12:29:50","KwaZulu-Natal","dual suspension bikes"
"2","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/483765/look-795-with-enve-34-wheelset",4,"Look 795 with ENVE 3.4 wheelset",75000,"Your payment is held securely until you receive the goods.Info box: Frame & Fork look 795 Front Derailleur Shimano dura ace 9000 Rear Derailleur Shimano dura ace 9000 Shifters Shimano dura ace 9000 Crankset Look Zed Cassette Shimano dura ace 9000 11 speed Chain Shimano dura ace 9000 Brakes Shimano dura ace 9000 Wheels Enve 3.4 Clincher wheelset Tyres Continental GP 4000 Stem Integrated Seatpost Integrated Saddle Selle Italia monorail Pedals Look blade",14,"NA for bikehub",NA,"Look 795 with ENVE 3.4 wheelset Limpopo, Polokwane used R 75,000 Insure from R 125.93 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: SoulCycler ","Look 795 with ENVE 3.4 wheelset Limpopo, Polokwane used R 75,000 Insure from R 125.93 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: SoulCycler ",NA,1,1,"2021-07-16 12:29:53","Limpopo","road bikes"
"3","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/480332/s-stratos-cf12-price-drop-small",5,"S Stratos Cf1/2 Price Drop Small",49750,"Your payment is held securely until you receive the goods.Info box: Frame Small for rider up to 170 m Fork Fox SC 32 Evol 100mm travel (remote lockout) Rear Shock Rear Shock Fox DPS evol (Remote lockout) Front Derailleur n/a Rear Derailleur SRAM X01 Shifters SRAM XX1 Crankset SRAM X1 Carbon Cassette SRAM X01 black Chain Sram xx1 black Brakes Shimano XT M8100 Wheels Surface Carbon With Sappim spokes (Rear wheel with Dt swiss 350 hub )(front wheel Surface hub) Tyres Front -Maxxis Reckon race 2.4 Rear -Maxxis Aspen 2.4 Stem Shimano Pro Handlebar Surface Carbon 780mm Seatpost Surface Dropper post 150 MM Saddle Surface Pedals N/A",5,"NA for bikehub",NA,"S Stratos Cf1/2 Price Drop Small Gauteng, Vereeniging, Riverspray Lifestyle Estate used R 49,750 Insure from R 83.54 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Johny MTBravo (1 Review) ","S Stratos Cf1/2 Price Drop Small Gauteng, Vereeniging, Riverspray Lifestyle Estate used R 49,750 Insure from R 83.54 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Johny MTBravo (1 Review) ",NA,8,3,"2021-07-16 12:29:54","Gauteng","dual suspension bikes"
"4","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/482534/trek-emonda-alr-5",6,"Trek Emonda ALR 5",20999,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Frame: Ultralight 300 Series Alpha Aluminium | Fork: Emonda SL full carbon Front Derailleur Shimano 105 R7000, braze-on Rear Derailleur Shimano 105 R7000, short cage, 30T max cog Shifters Shimano 105 R7020, 11-speed Crankset Shimano 105 R7000, 50/34 (compact), 172.5 mm length Cassette Shimano 105 R7000, 11-28,11-speed Chain Shimano 105 HG601, 11-speed Brakes Shimano 105 hydraulic disc - Shimano SM-RT70, CenterLock, 160 mm Wheels Bontrager Affinity Disc Tyres Bontrager R1 Hard-Case Lite Stem Bontrager Elite, 100mm length Handlebar Bontrager Comp VR-C, 42cm width Seatpost Bontrager carbon, 27.2 mm Saddle Bontrager Montrose Comp Pedals Shimano SPD-SL",2,"NA for bikehub",NA,"Trek Emonda ALR 5 Western Cape, Cape Town, Gardens used R 20,999 Insure from R 35.26 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: richo (1 Review) ","Trek Emonda ALR 5 Western Cape, Cape Town, Gardens used R 20,999 Insure from R 35.26 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: richo (1 Review) ",NA,2,1,"2021-07-16 12:29:55","Western Cape","road bikes"
"5","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/486872/ktm-scarp-prime-29-19",11,"KTM SCARP PRIME 29"" 19",30000,"Your payment is held securely until you receive the goods.Info box: Frame CARBON Rear Shock FOX Wheels DT SWISS Tyres Rocket Ron Saddle SPECIALISED",15,"NA for bikehub",NA,"KTM SCARP PRIME 29"" 19 Gauteng, Benoni, Brentwood Park used R 30,000 Insure from R 50.37 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: YoshiToshi84 ","KTM SCARP PRIME 29"" 19 Gauteng, Benoni, Brentwood Park used R 30,000 Insure from R 50.37 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: YoshiToshi84 ",NA,2,2,"2021-07-16 12:30:03","Gauteng","dual suspension bikes"
"6","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/486868/scott-cr1-comp-road-bike-56cm",12,"Scott CR1 Comp Road bike (56cm)",14000,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Scott HMF Carbonfiber SCDS Carbon dropout Front Derailleur Shimano Tiagra Rear Derailleur Shimano 105 Shifters Shimano 105 Crankset Shimano 105 Cassette 10 speed Chain Shimano 105 10spd Brakes Shimano 105 Wheels Syncros Alexrims Stem Ryder Handlebar Syncros Seatpost Syncros Saddle Syncros Pedals Not Included",4,"NA for bikehub",NA,"Scott CR1 Comp Road bike (56cm) Western Cape, Durbanville used R 14,000 Insure from R 23.51 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: gr8white (1 Review) ","Scott CR1 Comp Road bike (56cm) Western Cape, Durbanville used R 14,000 Insure from R 23.51 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: gr8white (1 Review) ",NA,5,1,"2021-07-16 12:30:04","Western Cape","road bikes"
"7","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/486878/bh-g5-carbon-road-bike",13,"BH G5 Carbon road bike",25000,"Your payment is held securely until you receive the goods.Info box: Frame & Fork BH Carbon G5 Front Derailleur Ultegra R5700 Rear Derailleur Ultegra R5700 10sp Shifters Ultegra R5700 Crankset Ultegra R5700 172.5 Cassette Shimano 105 Chain Shimano 105 Brakes Ultegra R5700 Wheels Salt Carbon 50mm deep section on Novatec Hubs Tyres Continental Gatorskin Stem FSA OS115 Handlebar FSA Wing Aluminium Seatpost BH Aero Saddle Fizik Pedals Look",9,"NA for bikehub",NA,"BH G5 Carbon road bike Gauteng, Midrand used R 25,000 Insure from R 41.98 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Bicycle Supply Chain (6 Reviews) ","BH G5 Carbon road bike Gauteng, Midrand used R 25,000 Insure from R 41.98 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Bicycle Supply Chain (6 Reviews) ",NA,63,8,"2021-07-16 12:30:06","Gauteng","road bikes"
"8","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/486865/giant-tcr-advanced-pro-0-ui2",14,"GIANT TCR ADVANCED PRO 0 - UI2",45000,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Advanced-Grade Composite Frame and Advanced-Grade Composite, Full-Composite OverDrive 2 Steerer Fork Front Derailleur Shimano Ultegra Di2 Rear Derailleur Shimano Ultegra Di2 Shifters Shimano Ultegra Di2 Crankset Shimano Ultegra, 36/52 Cassette Shimano Ultegra 11-28, 11s Chain KMC X11SL-1 Brakes Shimano Ultegra Wheels SLR1 wheelsystem Tyres Giant GAVIA SLR Tubeless, 700x25, Front and Rear Specific, Folding Stem Giant Contact SL Handlebar Giant Contact SL Seatpost Giant Variant, composite Saddle Conatct SL forward",1,"NA for bikehub",NA,"GIANT TCR ADVANCED PRO 0 - UI2 North West, Mafikeng used R 45,000 Insure from R 75.56 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Leandr Gouwsie ","GIANT TCR ADVANCED PRO 0 - UI2 North West, Mafikeng used R 45,000 Insure from R 75.56 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Leandr Gouwsie ",NA,2,2,"2021-07-16 12:30:08","North West","road bikes"
"9","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/486860/spezialized-venge",15,"Spezialized Venge",23500,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Spez Venge Front Derailleur 105 10spd Rear Derailleur 105 10spd Shifters 105 10spd Crankset fsa Cassette 11-28? Chain 10spd Brakes 105 Wheels Corima full carbon Tyres GP4000 Stem Spez Handlebar Gara Seatpost Spez Saddle Spez phenom evo Pedals none",7,"NA for bikehub",NA,"Spezialized Venge Western Cape, Brackenfell, Protea Heights used R 23,500 Insure from R 39.46 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Mailman7412 (3 Reviews) ","Spezialized Venge Western Cape, Brackenfell, Protea Heights used R 23,500 Insure from R 39.46 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Mailman7412 (3 Reviews) ",NA,19,1,"2021-07-16 12:30:09","Western Cape","road bikes"
"10","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/triathlon-and-time-trial-bikes/468818/carbon-merida-reacto-7000-di2-electronic-11-speed",16,NA,NA,NA,NA,"NA for bikehub",NA,NA,NA,NA,NA,NA,NA,"NA","triathlon and time trial bikes"
