"","link","page","ad_url","ad_number","title","price","text","n_photos","n_views","ad_date","seller_name","location","seller_age","n_all_time_ads","n_active_ads","scrape_time","province","type"
"1","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/536753/trek-top-fuel-99-xl",1,"Trek Top Fuel 9.9 XL",58000,"Your payment is held securely until you receive the goods.Info box: Frame Carbon Fork Rochshox Sid Rear Shock Fox Factory Front Derailleur None Rear Derailleur GX Shifters Gx Crankset XX1 Cassette 12sp Chain 12sp Brakes Level TLM Wheels Carbon Wheelset Tyres Tubeless Stem Aluminium Handlebar Carbon Seatpost Dropper Kashima Saddle Plain Pedals Spd",8,"NA for bikehub",NA,"Trek Top Fuel 9.9 XL Gauteng, Kempton Park, Aston Manor Used - Good R 58,000 Insure from R 97.38 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: mikesmous Dealer / business user (14 Reviews) ","Trek Top Fuel 9.9 XL Gauteng, Kempton Park, Aston Manor Used - Good R 58,000 Insure from R 97.38 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: mikesmous Dealer / business user (14 Reviews) ",NA,501,30,"2022-03-03 12:27:28","Gauteng","dual suspension bikes"
"2","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/536753/trek-top-fuel-99-xl",1,"Trek Top Fuel 9.9 XL",58000,"Dealer / business userInfo box: Frame Carbon Fork Rochshox Sid Rear Shock Fox Factory Front Derailleur None Rear Derailleur GX Shifters Gx Crankset XX1 Cassette 12sp Chain 12sp Brakes Level TLM Wheels Carbon Wheelset Tyres Tubeless Stem Aluminium Handlebar Carbon Seatpost Dropper Kashima Saddle Plain Pedals Spd",8,"NA for bikehub",NA,"Trek Top Fuel 9.9 XL Gauteng, Kempton Park, Aston Manor Used - Good R 58,000 Insure from R 97.38 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: mikesmous Dealer / business user (14 Reviews) ","Trek Top Fuel 9.9 XL Gauteng, Kempton Park, Aston Manor Used - Good R 58,000 Insure from R 97.38 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: mikesmous Dealer / business user (14 Reviews) ",NA,501,30,"2022-03-03 12:27:28","Gauteng","dual suspension bikes"
"3","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/single-speed-mountain-bikes/537145/cannondale-single-speed",3,"Cannondale Single Speed",15500,"Your payment is held securely until you receive the goods.Info box: Frame Cannondale Fork Cannondale fatty Front Derailleur N/A Rear Derailleur N/A Shifters N/A Crankset N/A Cassette N/A Chain Single speed Brakes Shimano Wheels DC 3.0 Disc Tyres Maxxis crossmark 2 Stem C4 Handlebar Ritchey Seatpost Cannondale Saddle Cannondale Pedals Shimano",4,"NA for bikehub",NA,"Cannondale Single Speed Gauteng, Krugersdorp, Muldersdrift Used - Good R 15,500 Insure from R 26.02 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Scott4111 ","Cannondale Single Speed Gauteng, Krugersdorp, Muldersdrift Used - Good R 15,500 Insure from R 26.02 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Scott4111 ",NA,1,1,"2022-03-03 12:27:31","Gauteng","single speed mountain bikes"
"4","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/gravel-and-cyclocross-bikes/536759/silverback-gravelbike",4,"Silverback Gravelbike",18000,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Aluminium /Carbon Front Derailleur None Rear Derailleur Sram Shifters Sram red Crankset Xt Cassette 10sp Chain 10speed Brakes Disc Wheels ZTR Crest Tyres Vredenstein 28 x 2.00 Stem Aluminium Handlebar Aluminium Seatpost Aluminium Saddle Plain Pedals Plain",7,"NA for bikehub",NA,"Silverback Gravelbike Gauteng, Kempton Park, Aston Manor Used - Fair R 18,000 Insure from R 30.22 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: mikesmous Dealer / business user (14 Reviews) ","Silverback Gravelbike Gauteng, Kempton Park, Aston Manor Used - Fair R 18,000 Insure from R 30.22 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: mikesmous Dealer / business user (14 Reviews) ",NA,501,30,"2022-03-03 12:27:33","Gauteng","gravel and cyclocross bikes"
"5","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/gravel-and-cyclocross-bikes/536759/silverback-gravelbike",4,"Silverback Gravelbike",18000,"Dealer / business userInfo box: Frame & Fork Aluminium /Carbon Front Derailleur None Rear Derailleur Sram Shifters Sram red Crankset Xt Cassette 10sp Chain 10speed Brakes Disc Wheels ZTR Crest Tyres Vredenstein 28 x 2.00 Stem Aluminium Handlebar Aluminium Seatpost Aluminium Saddle Plain Pedals Plain",7,"NA for bikehub",NA,"Silverback Gravelbike Gauteng, Kempton Park, Aston Manor Used - Fair R 18,000 Insure from R 30.22 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: mikesmous Dealer / business user (14 Reviews) ","Silverback Gravelbike Gauteng, Kempton Park, Aston Manor Used - Fair R 18,000 Insure from R 30.22 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: mikesmous Dealer / business user (14 Reviews) ",NA,501,30,"2022-03-03 12:27:33","Gauteng","gravel and cyclocross bikes"
"6","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/538192/merida-ninety-six-6000-large",5,"Merida Ninety Six 6000 Large**",39500,"Your payment is held securely until you receive the goods.Info box: Frame NINETY SIX CFA Fork Fox Rhythm Float, Air, 100mm suspension travel, Tapered, Remote lockout Rear Shock FOX Performance Elite Float, remote lockout Rear Derailleur Sram GX Eagle Shifters Sram GX Eagle Crankset Sram Stylo Cassette Sram GX Eagle,10-50 T, 12 Speed Brakes Shimano SLX Wheels Merida Expert CC",10,"NA for bikehub",NA,"Merida Ninety Six 6000 Large** Western Cape, Bellville Used - Excellent R 39,500 Insure from R 66.32 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Ride0n (1 Review) ","Merida Ninety Six 6000 Large** Western Cape, Bellville Used - Excellent R 39,500 Insure from R 66.32 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Ride0n (1 Review) ",NA,33,4,"2022-03-03 12:27:35","Western Cape","dual suspension bikes"
"7","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/528684/carbon-fuji-team-issue-campagnolo-groupset",6,"Carbon Fuji Team Issue, Campagnolo groupset",10000,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Carbon Front Derailleur Campagnolo Rear Derailleur Campagnolo Shifters Campagnolo Crankset Campagnolo Veloce Cassette Campagnolo Chain 10 speed Brakes Campagnolo Wheels Campagnolo Zonda Wheels Tyres Gatorskins Stem Ritchey Handlebar Alu Pedals none",10,"NA for bikehub",NA,"Carbon Fuji Team Issue, Campagnolo groupset Western Cape, Hermanus, Hermanus Central Used - Excellent R 10,000 Insure from R 16.79 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: cyclingronaldo (3 Reviews) ","Carbon Fuji Team Issue, Campagnolo groupset Western Cape, Hermanus, Hermanus Central Used - Excellent R 10,000 Insure from R 16.79 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: cyclingronaldo (3 Reviews) ",NA,26,1,"2022-03-03 12:27:37","Western Cape","road bikes"
"8","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/538190/focus-raven-carbon-large",7,"Focus Raven Carbon - Large",28000,"Your payment is held securely until you receive the goods.Info box: Frame Focus Raven Carbon Fork Fox 32 Front Derailleur Shimano XT Rear Derailleur Shimano XT Shifters Shimano XT Crankset FSA 2x but easily converted to 1x Cassette Shimano 11/38 10 speed Chain Shimano 10 speed Brakes Magura MT Wheels Concept 29” Alu Tyres Maxxis Crossmark Stem Concept 90mm Handlebar Concept CSL Seatpost Concept Saddle Concept Pedals Shimano SPD",7,"NA for bikehub",NA,"Focus Raven Carbon - Large North West, Klerksdorp, Klerksdorp Used - Excellent R 28,000 Insure from R 47.01 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: dustyday01@icloud.com (2 Reviews) ","Focus Raven Carbon - Large North West, Klerksdorp, Klerksdorp Used - Excellent R 28,000 Insure from R 47.01 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: dustyday01@icloud.com (2 Reviews) ",NA,37,12,"2022-03-03 12:27:39","North West","hardtail mountain bikes"
"9","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/538182/ghost-se-2920-1-x-12",8,"Ghost SE 2920 1 X 12",6000,"Your payment is held securely until you receive the goods.Info box: Frame Allum Fork MCD Specialized Front Derailleur n/a Rear Derailleur TWOO Shifters Tektro Crankset Avalanche Brakes Tektro Wheels Allum Tyres 29 Maxxis Handlebar Ghost Seatpost Ghost Saddle Ghost Pedals Flat",9,"NA for bikehub",NA,"Ghost SE 2920 1 X 12 Gauteng, Pretoria, Elarduspark Used - Good R 6,000 Insure from R 10.07 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: LJR (2 Reviews) ","Ghost SE 2920 1 X 12 Gauteng, Pretoria, Elarduspark Used - Good R 6,000 Insure from R 10.07 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: LJR (2 Reviews) ",NA,13,1,"2022-03-03 12:27:41","Gauteng","hardtail mountain bikes"
"10","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/triathlon-and-time-trial-bikes/538177/felt-b-16-tt-bike",9,"Felt B 16 TT Bike",10000,"Your payment is held securely until you receive the goods.Info box: Front Derailleur Ultegra Rear Derailleur Ultegra Shifters Aero bar",6,"NA for bikehub",NA,"Felt B 16 TT Bike KwaZulu-Natal, Newcastle, Aviary Hill Used - Good R 10,000 Insure from R 16.79 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Jason3211 ","Felt B 16 TT Bike KwaZulu-Natal, Newcastle, Aviary Hill Used - Good R 10,000 Insure from R 16.79 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Jason3211 ",NA,1,1,"2022-03-03 12:27:43","KwaZulu-Natal","triathlon and time trial bikes"
