"","link","page","ad_url","ad_number","title","price","text","n_photos","n_views","ad_date","seller_name","location","seller_age","n_all_time_ads","n_active_ads","scrape_time","province","type"
"1","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/509611/29ercarbon-dual-suspension-large",2,"29er**Carbon dual suspension large",25000,"Your payment is held securely until you receive the goods.Info box: Frame Kean Carbon Fork sr suntour xcr-air rebound adjustment w/remote lockout (service regularly at specialized Stellenbosch) Rear Shock Fox Float CTD Boost Valve factory series Front Derailleur N/A Rear Derailleur Sram sx Shifters Sram sx Crankset Sram Nx Cassette Sram nx Chain Sram nx Brakes Tektro Wheels Specialized Tyres Maxxis Stem Giant Handlebar Giant Seatpost Cannondale carbon Saddle Specialized Pedals N/A",13,"NA for bikehub",NA,"29er**Carbon dual suspension large Western Cape, Bellville Used - Excellent R 25,000 Insure from R 41.98 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Ride0n ","29er**Carbon dual suspension large Western Cape, Bellville Used - Excellent R 25,000 Insure from R 41.98 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Ride0n ",NA,15,6,"2021-11-04 12:22:47","Western Cape","dual suspension bikes"
"2","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/triathlon-and-time-trial-bikes/510366/cannondale-super-slice-tt-bike",3,"CANNONDALE SUPER SLICE TT BIKE",70000,"Your payment is held securely until you receive the goods.Info box: Frame & Fork High Modulus Carbon Front Derailleur Shimano Ultegra Front Derailleur Rear Derailleur Sram Red Shifters Sram Crankset Sram Red Cassette Sram Red Chain Shimano Brakes Naerotec Breaks Wheels ZIP 404 Tyres Continental Gaitor Skin Stem Aeria Handlebar Aeria Aero Carbon Bars Seatpost Naerotec - Carbon Saddle Adamo Racing Pedals Look Keo carbon pedals",15,"NA for bikehub",NA,"CANNONDALE SUPER SLICE TT BIKE North West, Klerksdorp, Doringkruin Used - Excellent R 70,000 Insure from R 117.53 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Hano1024 ","CANNONDALE SUPER SLICE TT BIKE North West, Klerksdorp, Doringkruin Used - Excellent R 70,000 Insure from R 117.53 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Hano1024 ",NA,7,1,"2021-11-04 12:22:48","North West","triathlon and time trial bikes"
"3","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/vintage-bikes/508416/drastically-reduced-raleigh-dyna-tech",4,"DRASTICALLY REDUCED: Raleigh Dyna-Tech",12000,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Steel with Titanium main triangle Front Derailleur Shimano Dura-Ace Rear Derailleur Shimano Dura-Ace Shifters Shimano Dura-Ace 8-Speed Crankset Shimano Dura-Ace 7410, 172.5mm, New from box! 53/42 Cassette Shimano Hyperglide 12/23 Chain Sunrace chrome Wheels Mavic Open Pro on Dura-Ace 25th anniversary hubs Tyres Continental Gator Skin 23mm Stem Shimano Dura-Ace 120mm Handlebar Nitto Neat model 195, 420mm Seatpost Shimano XT polished Saddle Selle Italia Gel Pedals None",12,"NA for bikehub",NA,"DRASTICALLY REDUCED: Raleigh Dyna-Tech Limpopo, Polokwane Used - Excellent R 12,000 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: The Red Brick Wall (21 Reviews) ","DRASTICALLY REDUCED: Raleigh Dyna-Tech Limpopo, Polokwane Used - Excellent R 12,000 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: The Red Brick Wall (21 Reviews) ",NA,22,2,"2021-11-04 12:22:50","Limpopo","vintage bikes"
"4","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/510745/2022-scott-spark-910-size-m",5,"2022 Scott Spark 910 (size M)",90000,"Your payment is held securely until you receive the goods.Info box: Frame Spark Carbon HMF (carbon front and rear triangles) Fork FOX 34 Float Performance Elite Air FIT4 Rear Shock FOX NUDE 5T EVOL Trunnion Front Derailleur N/A Rear Derailleur Shimano XT RD-M8100 SGS Shifters Shimano XT SL-M8120-IR Crankset Shimano XT FC-M8120-1 (32t) Cassette Shimano XT CS-M8100-12 / 10-51 T Chain Shimano SLX CN-M7100 Brakes Shimano XT Disc 8120 (4 pot) Wheels Lyne AMP 30 carbon Tyres Schwalbe Wicked Will 29x2.4"" Stem Syncros DC 1.5 Handlebar Lyne AMP 780mm 12mm rise Seatpost OneUp 150mm Dropper Saddle Syncros Tofino 1.5 Regular Titanium rails Pedals N/A",15,"NA for bikehub",NA,"2022 Scott Spark 910 (size M) Gauteng, Bedfordview, Bedfordview Used - Excellent R 90,000 Insure from R 151.11 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: thebob (45 Reviews) ","2022 Scott Spark 910 (size M) Gauteng, Bedfordview, Bedfordview Used - Excellent R 90,000 Insure from R 151.11 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: thebob (45 Reviews) ",NA,127,3,"2021-11-04 12:22:51","Gauteng","dual suspension bikes"
"5","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/478670/cannondale-scalpel-29-lefty",6,"Cannondale Scalpel 29 Lefty",25000,"Your payment is held securely until you receive the goods.Info box: Frame Scalpel Duel Suspension Fork Lefty",2,"NA for bikehub",NA,"Cannondale Scalpel 29 Lefty Gauteng, Pretoria, Silver Lakes Golf Estate Used R 25,000 Insure from R 41.98 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Michaelvb ","Cannondale Scalpel 29 Lefty Gauteng, Pretoria, Silver Lakes Golf Estate Used R 25,000 Insure from R 41.98 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Michaelvb ",NA,2,1,"2021-11-04 12:22:53","Gauteng","dual suspension bikes"
"6","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/140657/bianchi-vertigo-veloce",9,"Bianchi Vertigo Veloce",18000,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Bianchi C2C Carbon, comfort geometry, full carbon non tapered fork Front Derailleur Campagnolo Veloce 10-speed Groupset Rear Derailleur Campagnolo Veloce 10-speed Groupset Shifters Campagnolo Veloce 10-speed Groupset Crankset FSA Omega MegaExo Compact, 50/34 Cassette Campagnolo Centaur UD 12-27 Brakes Reparto Corse RC-471 Wheels Reparto Course Road Runne Tyres Vittoria Zafiro Pro Slick, 25c Stem Reparto Course AS007 Alloy Handlebar Reparto Course JD-RA35A Compact, alloy Seatpost Reparto Course SP-TEC-2 Alloy Saddle San Marco Era Startup Power Pedals Time",12,"NA for bikehub",NA,"Bianchi Vertigo Veloce Gauteng, Pretoria, Equestria Used - Excellent R 18,000 Insure from R 30.22 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Liesel@88 ","Bianchi Vertigo Veloce Gauteng, Pretoria, Equestria Used - Excellent R 18,000 Insure from R 30.22 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Liesel@88 ",NA,1,1,"2021-11-04 12:22:57","Gauteng","road bikes"
"7","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/510711/trek-superfly-7-dual-suspension-mtb",12,"Trek Superfly 7 dual suspension mtb",16500,"Your payment is held securely until you receive the goods.Info box: Frame Trek Fork Rockshox Rear Shock Rockshox Front Derailleur Shimano Rear Derailleur Shimano Shifters Shimano Brakes Shimano",9,"NA for bikehub",NA,"Trek Superfly 7 dual suspension mtb KwaZulu-Natal, Pietermaritzburg, Chase Valley Heights Used - Good R 16,500 Insure from R 27.7 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Crayzee1 (2 Reviews) ","Trek Superfly 7 dual suspension mtb KwaZulu-Natal, Pietermaritzburg, Chase Valley Heights Used - Good R 16,500 Insure from R 27.7 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Crayzee1 (2 Reviews) ",NA,9,1,"2021-11-04 12:23:01","KwaZulu-Natal","dual suspension bikes"
"8","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/510700/lynskey-helix-disc-titanium",13,"Lynskey Helix Disc Titanium",35000,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Lynskey Helix Disc Titanium Frame and Lynskey Carbon fork Front Derailleur Ultegra R8000 Rear Derailleur Ultegra R8000 Shifters Ultegra R8020 Crankset Ultegra R8000 53-39 Cassette Ultegra R8000 11-32 Chain Shimano HG-55 Brakes Ultegra R8020 Wheels VeloBuild Carbon 38mm Tyres Conti Gators Stem Deda SuperZero Handlebar Deda SuperZero Seatpost Ryder Saddle Fizik R5 Pedals Shimano PD-5800 105",9,"NA for bikehub",NA,"Lynskey Helix Disc Titanium Gauteng, Sandton Used - Good R 35,000 Insure from R 58.77 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Cava ","Lynskey Helix Disc Titanium Gauteng, Sandton Used - Good R 35,000 Insure from R 58.77 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Cava ",NA,3,1,"2021-11-04 12:23:03","Gauteng","road bikes"
"9","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/510713/scott-scale-910",14,"Scott Scale 910",14999,"Your payment is held securely until you receive the goods.Info box: Frame Scott Scale 910 Carbon Fork Rock Shox Front Derailleur Deore XT Rear Derailleur Deore XT Shifters Deore XT Crankset Deore XT Cassette Shimano Brakes Deore XT Handlebar Ritchey Seatpost Ritchey Carbon Pedals Shimano",13,"NA for bikehub",NA,"Scott Scale 910 Eastern Cape, Gqeberha, Walmer Heights Used - Good R 14,999 Insure from R 25.19 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: haydenridge ","Scott Scale 910 Eastern Cape, Gqeberha, Walmer Heights Used - Good R 14,999 Insure from R 25.19 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: haydenridge ",NA,4,3,"2021-11-04 12:23:04","Eastern Cape","hardtail mountain bikes"
"10","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/510694/cannondale-supersix-evo",15,"Cannondale SuperSix EVO",35000,"Dealer / business userInfo box: Frame & Fork SuperSix EVO Carbon Front Derailleur Ultegra Di2 Rear Derailleur Ultegra Di2 11 speed Shifters Ultegra Di2 11 speed Crankset Cannondale Si FSA Blades 52/36 Cassette Shimano 11 speed Chain Shimano Brakes Ultegra Wheels Prime Carbon Tyres Good Year Eagle Sport Handlebar Cannondale Saddle Power Pedals NA",6,"NA for bikehub",NA,"Cannondale SuperSix EVO Western Cape, Blouberg, Sunningdale Used - Excellent R 35,000 Insure from R 58.77 Message Seller Phone Number Sold by: Cycles Direct Dealer / business user (4 Reviews) ","Cannondale SuperSix EVO Western Cape, Blouberg, Sunningdale Used - Excellent R 35,000 Insure from R 58.77 Message Seller Phone Number Sold by: Cycles Direct Dealer / business user (4 Reviews) ",NA,263,6,"2021-11-04 12:23:06","Western Cape","road bikes"
