"","link","page","ad_url","ad_number","title","price","text","n_photos","n_views","ad_date","seller_name","location","seller_age","n_all_time_ads","n_active_ads","scrape_time","province"
"1","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/eastern-pretoria/scott-spark-910-2016-large/10011872570931010281098709",1,"Scott Spark 910, 2016, Large",38000,"Scott Spark 910, Carbon, 29"", Dual Suspension, 2016, Large.For size, I am 185cm and the bike is perfect.Great bike for both Trail and Cross Country riding.Carbon Frame, with original alloy wheels.It has an awesome XT Group Set all round.Tires are tubeless. Extra 2x XACT Water Bottle Cages, with bracket for CO2 Canasters.Bike was recently services with new cassette, chain rings and chain, all XT.XT Pedals and Specialized Avatar Saddle included.Call or send a WhatsApp and I can send video or more photos of what you want to see.Francois @ 082 823 5177",11,62,"2023-02-15 12:11:21","Francois Van Rensburg","Eastern Pretoria, Pretoria / Tshwane, Gauteng",NA,NA,NA,"2023-02-17 12:11:21","Gauteng"
"2","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/midrand/titan-racing-27-mountain-bike/10011789656741012995311009",2,"Titan Racing 27’ Mountain Bike",5000,"This is Tatan Racing Mountain Bike suitable for both soft and rough terrain. It has a 7 speed gear configuration. The bicycle can be used by either beginners or advanced cyclists. 

The bicycle is less than 2 years old with low mileage on it. 

N.B. Price excludes delivery.",12,503,"2023-01-19 12:11:22","Wesley","Midrand, Johannesburg, Gauteng",NA,NA,NA,"2023-02-17 12:11:22","Gauteng"
"3","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/kuils-river/29er-xl-giant-anthem-duel-suspension-mtb-+-deore-xt-slx-comp-+-tubeless-+-full-fox-air-suspension/10011876384451010003575409",3,"29ER XL GIANT ANTHEM DUEL SUSPENSION MTB - DEORE XT/SLX COMP - TUBELESS - FULL FOX AIR SUSPENSION",19500,"29ER EXTRA LARGE GIANT ANTHEM X DUEL SUSPENSION MOUNTAINBIKE.STUNNING CONDITION ALL AROUND, BIKE IS CHECKED, WASHED AND LUBED. READY TO HIT THE TRAILS.**FULL FOX LOCKOUT AIR SUSPENSION****SERVICED WITH BRAND NEW TYRES****TUBELESS CONVERSION DONE****EXTRA LARGE FRAME // 29ER WHEELS**EXTRA LARGE ALLOY FRAME GIANT ANTHEM XFOX EVOLUTION SERIES 32 WITH LOCKOUTFOX FLOAT REAR AIR SHOCK WITH LOCKOUTALEXRIMS DOUBLE WALL RIMSNEW DURO 2.1 TUBELESS TYRESTUBELESS CONVERSION DONESHIMANO SLX HYDRAULIC DISK BRAKES SHIMANO DEORE XT REAR DERAILLEUR 10 SPEEDRECENTLY REPLACED SUNRACE CASETTE 11-40TSHIMANO SLX FRONT DERAILLEUR SHIMANO SLX CRANKSHIMANO SLX RAPIDFIRE SHIFTERSGIANT CONNECT HANDLEBAR AND STEMGIANT CONNECT SEAT POSTFABRIC SEATSHIMANO SPD PEDALSBIKE IS RACE READY // GET ON AND GO!R19500FOR MORE INFOLIZELLE: 0826038599",18,67,"2023-02-16 12:11:23","LizelleVDM","Kuils River, Northern Suburbs, Western Cape",NA,NA,NA,"2023-02-17 12:11:23","Western Cape"
"4","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/somerset-west/diamondback-racing-bike/10011881954861010996901209",4,"Diamondback Racing Bike",2000,"Diamondback Racing bike

Old baby - My Boss is 85 He bought as a youngster.

Repair cost R3000

Selling as is - make us a offer",5,0,"2023-02-17 12:09:23","Stella","Somerset West, Helderberg, Western Cape",NA,NA,NA,"2023-02-17 12:11:23","Western Cape"
"5","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/empangeni/schwinn-mesa-disc-26er-mountain-bike-for-sale-+-r3-500/10011881813781010815696409",5,"Schwinn Mesa Disc 26er Mountain Bike for sale - R3 500",3500,"Schwinn Mesa Disc 26er Mountain Bike for sale - Medium frame - R3 500.Bike is in an excellent condition, ridden maybe once a year. Well maintained.Collect in Empangeni, KZN.Contact Justin on 076 862 7751.",3,4,"2023-02-17 11:27:24","Justin","Empangeni, North Coast, KwaZulu-Natal",NA,NA,NA,"2023-02-17 12:11:24","KwaZulu-Natal"
"6","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/milnerton/green-hook-kiddies-bike+-a41402/10011881825221012867360609",6,"Green Hook Kiddies Bike- A41402",480,"Green Hook Kiddies Bike-A41402 ,1 available, priced per item. We are a second hand shop with branches in Milnerton and Montague Gardens. Large selection of goods under one roof. 2ndhandwarehouse.com",4,5,"2023-02-17 11:26:24","Photo Phone 2","Milnerton, Northern Suburbs, Western Cape",NA,NA,NA,"2023-02-17 12:11:24","Western Cape"
"7","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/empangeni/gt-timberline-expert-29er-mountain-bike-for-sale-+-r5-500/10011881803751010815696409",7,"GT Timberline Expert 29er Mountain Bike for sale - R5 500",5500,"GT Timberline Expert 29er Mountain Bike for sale - Large frame.Bike is in an excellent condition, hardly ridden, well maintained.Specs listed in attached image.Collect in Empangeni, KZN.",4,5,"2023-02-17 11:22:25","Justin","Empangeni, North Coast, KwaZulu-Natal",NA,NA,NA,"2023-02-17 12:11:25","KwaZulu-Natal"
"8","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/delft/bike-for-kids-still-in-box/10011881791401013100511009",8,"Bike for kids still in box",NA,"Kids bike still new never opened still in its box",3,5,"2023-02-17 11:18:25","alfredmamvuto735","Delft, Cape Flats, Western Cape",NA,NA,NA,"2023-02-17 12:11:25","Western Cape"
"9","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/kuils-river/kontant-vir-jou-fiets/1008223744960910003575409",9,"KONTANT VIR JOU FIETS",18000,"Pop me a whatsapp or give me a call. Instant cash paid for your bike. Cash paid for your bicycle.It MUST have HYDRAULIC DISC BRAKES. MUST BE IN AN EXCELLENT CONDITION. 26 inch, 27.5 inch or 29 inch wheels.Send me a picture of your bicycle and we can chat on whattsapp 0826038599 I will not waste your time with silly offers.Will beat any confirmed offer. 0826038599 Giant Merida mountainbike Specialized Cannondale Scott Titan Dual Suspension Hardtail Softail Trek Silverback Kona Santa Cruz Momsen Banshee YT Yeti Pyga Devinci Charge Focus Ellsworth Ghost GT Ibis KTM Niner NS Nukeproof Orbea PivotItems Available: 1",1,4398,"2021-02-17 00:11:26","LizelleVDM","Kuils River, Northern Suburbs, Western Cape",NA,NA,NA,"2023-02-17 12:11:26","Western Cape"
"10","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/tokai/signal-stormer-26/1009442235540911247410409",10,"SIGNAL STORMER 26",11100,"Designed to help kids grow from strength to strength, one pedal stroke at a time.FRAME	STORMER 26"" Disc Junior | Lightweight 6061 Alloy FORK	SR Suntour XCR AIR LOR - 26"" Disc_with lock-out | 100mm Travel / 9mm QRHEADSET	NECO STEM	SIGNAL - Alloy 31.8mm | H: 41 | R:7° | EXT:60mmHANDLEBAR	SIGNAL - Alloy 31.8Ø - 640mm | 6° Back Sweep SEATPOST	SIGNAL - Alloy  31.6Ø |350mmSADDLE	STORMER 26 - Custom SHIFTERS	SHIMANO - SL-M6000 - DEORE 10spdBRAKE SET	TEKTRO - HD-M282 / HYDRAULIC Kids| Rotor : 160mmREAR DERAILLEUR	SHIMANO -RD-M6000 - DEORECRANKSET	PROWHEEL - 32T | L-170mmBB-SET	VP-BC73PEDALS	9/16'' - W/Reflector CASSETTE	SUNRACE - 10-Spd | 11-42TCHAIN	KMC -X10HUBS	KT-Alloy /QRRIMS	SIGNAL 26 Disc | Double Wall Alloy | 32holeTYRES	CST CAMBER - 26 x 2.25""| 27TPIWe Deliver Nationwide! Kindly Contact us for Details: 0217150732 or 0832310974 WhatsApp: Cell 0832310974 Hours: Monday-Friday 10am-6pm [Fridays Closed 12pm-2pm], Saturday 10am-2.30pmItems Available: 3",3,3163,"2022-02-17 06:11:26","Bridge Cycles CC","Tokai, Southern Suburbs, Western Cape",NA,NA,NA,"2023-02-17 12:11:27","Western Cape"
