"","link","page","ad_url","ad_number","title","price","text","n_photos","n_views","ad_date","seller_name","location","seller_age","n_all_time_ads","n_active_ads","scrape_time","province"
"1","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/somerset-west/popular-pandemo-350-mtb-e+bike/1009463947530910124180709",1,"Popular Pandemo 350 MTB e-bike",9300,"Our popular Pandemo 350 e-bike is the preferred option for most SA MTB cyclists in this category!A powerful 350w motor, Shimano gear sets, Tektro brakes, removable Lithium-Ion battery... carefully engineered into a rugged, user friendly e-bike with desirable features in all subsystems.Six assistance levels. Optimised endurance. 1 Year warranty. Pandemo 350.Available throughout South Africa. Whattsapp us to get connected to the agent in YOUR area.",12,596,"2021-06-09 12:34:26","Arie","Somerset West, Helderberg, Western Cape",NA,NA,NA,"2021-06-14 12:34:26","Western Cape"
"2","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/woodmead/fat-bike-26-inch-+-bicycle/1009381187050910031372609",2,"Fat bike 26 inch - bicycle",4999,"Specifications:Full Shocking proof Frame, Effectively offset shocksSoft and cushion, ensuring long-time riding comfortablewear-resistant,anti-skid tireDouble disc brake sensitive and stable, Smooth flexible and preciseFrame: High carbon steelRim: Aluminum alloyHub: a dedicated hub for Fat tire bikeTire: 10 cmWheel: spokeCrank: sealBrake: mechanical disc brakeStem: Aluminum alloyFront Derailleur: 30Thumb shifter: 51Wheel Size: 66 cmGears: 21 SpeedFoldable: NoFork Suspension: YesNet Weight: 16kgLength: 180 cm",3,687,"2021-05-23 12:34:26","yuri","Woodmead, Johannesburg, Gauteng",NA,NA,NA,"2021-06-14 12:34:26","Gauteng"
"3","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/despatch/mountain-bike/1009483699390910996638209",3,"Mountain bike ",3000,"21 Speed
Disc Brakes
Front Suspension
Lite Weight Aluminium
Whatsapp or call  0736745687 

",5,1,"2021-06-14 12:30:26","Thomas Verster","Despatch, Eastern Cape, Eastern Cape",NA,NA,NA,"2021-06-14 12:34:27","Eastern Cape, Eastern Cape"
"4","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/kuils-river/xl-29er-titan-sport-mtb-+-lockout-fork-+-hydraulic-disk-brakes-+-serviced-and-ready-to-race/1009400543220910003575409",4,"XL 29ER TITAN SPORT MTB - LOCKOUT FORK - HYDRAULIC DISK BRAKES - SERVICED AND READY TO RACE",7000,"29ER TITAN SPORT MOUNTAINBIKE - SERVICED, CHECKED AND READY TO RIDE.EXCELLENT ALL AROUND CONDITION. WELL LOOKED AFTER AND MAINTAINED.SERVICED, NEW CHAIN, WHEELS TRUED. READY TO GO. **MAXXIS CROSSMARK TYRES****HYDRAULIC DISK BRAKES****LOCKOUT FORK****XL FRAME // 29ER WHEELS**EXTRA LARGE Alloy Titan Sport FrameSR Suntour XCM Fork with LockoutMaxxis Crossmark TyresAlexrims Double Wall RimsTektro Hydraulic Disk BrakesShimano Rapidfire Shifters Shimano Alivio JockeyShimano Acera Front DerailleurShimano CrankTitan Seat and Seat PostTitan Stem and HandlebarShimano SPD Pedals with PlatformsCateye Speedo IncludedBIKE IS RACE READY // GET ON AND GO!***XL/XXL FRAME - WILL ONLY RECOMMEND RIDERS FROM 1.85M***Price: R7000 NOT NEG!For more infoLizelle: 0826038599Items Available: 1",18,740,"2021-05-27 12:34:27","LizelleVDM","Kuils River, Northern Suburbs, Western Cape",NA,NA,NA,"2021-06-14 12:34:27","Western Cape"
"5","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/tableview/2021-gt-avalanche-elite-1xs-1xm-1xl/1009237447870911364600209",5,"2021 GT AVALANCHE ELITE (1xS, 1xM, 1xL)",14999,"***NEW***2021 GT AVALANCHE ELITE (1xS, 1xM, 1xL)Price:  R 14 999-00Frame:  AlloyFork:  Suntour XCR Airfork with remote lockoutCrankset:  All terraShifter:  Shimano Deore 11 SpeedRear Mech: Shimano Deore 11 SpeedFront Mech: n/aRims:  SX19Callipers: ShimanoCassette:  Shimano 11SPDChain:  Shimano 11SPDNotes: Follow this link for unbeatable deals on bicycles:http://discountbicycles-sa.comFollow the link below for unbeatable deals on accessories:https://cycle-teknix-online.myshopify.comFree delivery on all bikes nationwide!Mechanical Guarantee: All components will be in a very reasonable to new condition on pre-owned bikes. Full QC check and service undergone prior to delivery.Packaging: All bikes are securely boxed and packaged to avoid any damages in transit.Race Ready: Bikes are delivered “race ready” meaning you simply have to fit the front wheel, seat post and pedals and there you go – Riding!Trading hours: Monday to Friday 08h00 – 18h00 Saturday 08h00 to 14h00 Contact us: Tel: (021) 556 8207 or hanber@cycleteknix.co.za or WhatsApp 084 550 1353Address: 145 Blaauwberg Road, Table View, Cape Town, 7441.Website: View our website for more great specials: www.cycleteknix.co.zaItems Available: 1",6,1225,"2021-04-14 15:34:27","Cycle Teknix","Tableview, West Coast, Western Cape",NA,NA,NA,"2021-06-14 12:34:27","Western Cape"
"6","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/city-centre/raleigh-boys-bicycle/1009024781920910883751309",6,"Raleigh Boys Bicycle",350,"Roost Posted by Stephani in Bicycles & Cycling, Mountain Bikes in Pretoria / Tshwane, City Centre. 11 March 2021",2,127,"2021-03-15 05:04:28","Stephani","City Centre, Pretoria / Tshwane, Gauteng",NA,NA,NA,"2021-06-14 12:34:28","Gauteng"
"7","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/tokai/signal-stormer-26/1009442235540911247410409",7,"SIGNAL STORMER 26 ",11100,"Designed to help kids grow from strength to strength, one pedal stroke at a time.FRAME	STORMER 26"" Disc Junior | Lightweight 6061 Alloy FORK	SR Suntour XCR AIR LOR - 26"" Disc_with lock-out | 100mm Travel / 9mm QRHEADSET	NECO STEM	SIGNAL - Alloy 31.8mm | H: 41 | R:7° | EXT:60mmHANDLEBAR	SIGNAL - Alloy 31.8Ø - 640mm | 6° Back Sweep SEATPOST	SIGNAL - Alloy  31.6Ø |350mmSADDLE	STORMER 26 - Custom SHIFTERS	SHIMANO - SL-M6000 - DEORE 10spdBRAKE SET	TEKTRO - HD-M282 / HYDRAULIC Kids| Rotor : 160mmREAR DERAILLEUR	SHIMANO -RD-M6000 - DEORECRANKSET	PROWHEEL - 32T | L-170mmBB-SET	VP-BC73PEDALS	9/16'' - W/Reflector CASSETTE	SUNRACE - 10-Spd | 11-42TCHAIN	KMC -X10HUBS	KT-Alloy /QRRIMS	SIGNAL 26 Disc | Double Wall Alloy | 32holeTYRES	CST CAMBER - 26 x 2.25""| 27TPIWe Deliver Nationwide! Kindly Contact us for Details: 0217150732 or 0832310974 WhatsApp: Cell 0832310974 Hours: Monday-Friday 10am-6pm [Fridays Closed 12pm-2pm], Saturday 10am-2.30pmItems Available: 3",3,110,"2021-06-05 12:34:28","Bridge Cycles CC","Tokai, Southern Suburbs, Western Cape",NA,NA,NA,"2021-06-14 12:34:28","Western Cape"
"8","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/pietermaritzburg/titan-calypso-20-kids-bicycle/1009483639930912869669609",8,"Titan Calypso 20 kids bicycle",1700,"2x Titan Calypso Junior 20 girls bicycles up for grabs.Both in good condition.6 speed gears, brakes, comfortable saddle and kickstand. Very easy to adjust saddle. * White, green and pink bike-> missing rubber handle grips.R1700 per bike.",4,4,"2021-06-14 11:59:28","Lori Voss","Pietermaritzburg, Midlands, KwaZulu-Natal",NA,NA,NA,"2021-06-14 12:34:28","KwaZulu-Natal"
"9","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/brackenfell/lycan-orvin-29er-large-frame-upgraded-to-xtr-and-slx/1009483530050910001496609",9,"LYCAN ORVIN 29ER  LARGE FRAME (UPGRADED TO XTR AND SLX)",7950,"This bicycle is in an excellent condition.
All SHIMANO components. 
XTR JOCKEY. 
SLX CRANK. 
SLX SHIFTER.
SLX BRAKES.
1X10.
BOTTLE HOLDER. 
PUMP HOLDER. 
CYCLING COMPUTER (NEEDS BATTERY)
TUBELESS TYRES. 
HYDRAULIC DISC BRAKES. 

CAN COURIER ANYWHERE IN SOUTH AFRICA!!!

LARGE FRAME // 29ER 

Contact Robert 0796141602....also on whattsapp. 

",8,5,"2021-06-14 11:34:29","RM","Brackenfell, Northern Suburbs, Western Cape",NA,NA,NA,"2021-06-14 12:34:29","Western Cape"
"10","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/brackenfell/giant-anthem-x-29er-xl-frame-dual-suspension/1009483319400910001496609",10,"GIANT ANTHEM X 29ER XL FRAME DUAL SUSPENSION. ",24500,"This bicycle is in an excellent condition. 
All SHIMANO components. 
XT JOCKEY. (WITH CLUTCH)
SLX FRONT DERAILLER. 
SLX CRANK. 
SLX BRAKES. 
SLX SHIFTERS. 
FOX EVOLUTION FRONT SHOCK. 
FOX FLOAT REAR.
TUBELESS TYRES. 
SOFT GRIPS. 
BOTTLE HOLDER. 
SHOCK LOCKOUT. 

CAN COURIER ANYWHERE IN SOUTH AFRICA!!!!

XL FRAME // 29ER 

Contact Robert 0796141602....also on whattsapp. 
",8,4,"2021-06-14 11:34:29","RM","Brackenfell, Northern Suburbs, Western Cape",NA,NA,NA,"2021-06-14 12:34:29","Western Cape"
