"","link","page","ad_url","ad_number","title","price","text","n_photos","n_views","ad_date","seller_name","location","seller_age","n_all_time_ads","n_active_ads","scrape_time","province","type"
"1","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/571746/merida-scultera-evo-909-full-carbon",1,"Merida Scultera Evo 909 full carbon",NA,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Carbon Front Derailleur Shimano Dura ace Rear Derailleur Shimano Dura Ace Shifters Dura ace Crankset Dura ace Cassette Dura ace Chain Dura ace Brakes Shimano Dura ace Wheels 50mm deep set Carbon /Aluminium rim and shimano hub Tyres Continental Grand Prix 23mm Stem Profile design carbon Cobra Handlebar Profile design carbon cobra Seatpost Merida Scultera eve 909 carbon Saddle Adamo Pidium (Tri seat) Pedals Look Keo 2 max",15,"NA for bikehub",NA,"Merida Scultera Evo 909 full carbon Gauteng, Johannesburg, Dunkeld West Used - Excellent R 32,000 Insure from R 53.73 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Frothy ","Merida Scultera Evo 909 full carbon Gauteng, Johannesburg, Dunkeld West Used - Excellent R 32,000 Insure from R 53.73 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Frothy ",NA,4,1,"2022-07-31 12:30:23","Gauteng","road bikes"
"2","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/vintage-bikes/574695/alan-campione-del-mondo",7,"Alan Campione Del Mondo",NA,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Alan Aluminum Frame and Fork Front Derailleur Campagnolo Record Rear Derailleur Campagnolo Record Shifters Campagnolo Record Crankset Campagnolo Record Cassette Campagnolo Record 10 speed Chain Campagnolo Record Wheels Front : Bontrager Select - Rear : Ritchey Protocol Tyres Front : Vredestein Fiammante DuoComp 23mm - Rear Continental UltraRace 23mm Stem ITM carbon Handlebar ITM carbon Seatpost UPR Saddle Selle Italia Pedals Look Keo carbon",9,"NA for bikehub",NA,"Alan Campione Del Mondo Gauteng, Randburg, Boskruin Used - Excellent R 9,500 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Joe Harvey ","Alan Campione Del Mondo Gauteng, Randburg, Boskruin Used - Excellent R 9,500 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Joe Harvey ",NA,2,1,"2022-07-31 12:30:32","Gauteng","vintage bikes"
"3","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/vintage-bikes/574702/vitus-kas",8,"Vitus KAS",NA,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Alloy Front Derailleur Shimano 600 Rear Derailleur Shimano 600 Shifters Shimano 600 Crankset Shimano 600 Cassette Campagnolo 8speed Chain None Wheels Mavic open pro Tyres Specialized Handlebar Belleri Seatpost Vitus Saddle Sella italia max flite",8,"NA for bikehub",NA,"Vitus KAS Gauteng, Kempton Park, Atlas Used - Excellent R 8,500 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: waynesworld (138 Reviews) ","Vitus KAS Gauteng, Kempton Park, Atlas Used - Excellent R 8,500 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: waynesworld (138 Reviews) ",NA,1292,10,"2022-07-31 12:30:33","Gauteng","vintage bikes"
"4","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/downhill-mountain-bikes/531281/giant-glory-2019",9,"Giant Glory 2019",NA,"Your payment is held securely until you receive the goods.Info box: Frame Giant Glory Fork Rockshox Boxxer Rear Shock Rockshox Vivid R2C Front Derailleur N/A Rear Derailleur Sram Shifters Sram Crankset Stram Cassette Stram Chain Stram Brakes Stram Guid Ultimate Wheels DY Swiss rear, flow front Tyres Maxxis Stem Giant Handlebar Giant Seatpost Giant Saddle Giant Pedals N/A",6,"NA for bikehub",NA,"Giant Glory 2019 Western Cape, Somerset West Used - Good R 50,000 Insure from R 83.95 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Cullen mcmaster ","Giant Glory 2019 Western Cape, Somerset West Used - Good R 50,000 Insure from R 83.95 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Cullen mcmaster ",NA,8,3,"2022-07-31 12:30:34","Western Cape","downhill mountain bikes"
"5","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/downhill-mountain-bikes/566200/rocky-mountain-flatline",11,"Rocky Mountain Flatline",NA,"Your payment is held securely until you receive the goods.Info box: Frame Rocky Mountain Flatline Fork Boxxer Rear Shock Rock Shox Rear Derailleur Sram x9 Shifters Sram Brakes Elxir Wheels Dt swiss Tyres Maxxis",8,"NA for bikehub",NA,"Rocky Mountain Flatline Western Cape, Somerset West Used - Good R 15,000 Insure from R 25.19 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Cullen mcmaster ","Rocky Mountain Flatline Western Cape, Somerset West Used - Good R 15,000 Insure from R 25.19 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Cullen mcmaster ",NA,8,3,"2022-07-31 12:30:37","Western Cape","downhill mountain bikes"
"6","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/572694/xl-spez-s-works-epic-rockshox-sid-sram-gx-1x12",12,"XL Spez S-Works Epic; Rockshox SID, Sram GX 1x12",NA,"Your payment is held securely until you receive the goods.Info box: Frame S-Works FACT 11m carbon Fork Rockshox SID. FACT carbon crown & steerer Rear Shock Fox Futureshock. Kashima coating Front Derailleur N/A Rear Derailleur New Sram GX Eagle Lunar 12 speed Shifters New Sram Eagle GX Lunar 12 speed Crankset S-Works FACT 11m carbon Cassette Sram 12 speed Chain Sram 12 speed Brakes X-Spark Wheels Roval /WTB Tyres Tubeless Bontrager Team Issue Handlebar Specialized Seatpost Specialized Pedals SPD",8,"NA for bikehub",NA,"XL Spez S-Works Epic; Rockshox SID, Sram GX 1x12 KwaZulu-Natal, Durban, Durban North Used - Excellent R 37,200 Insure from R 62.46 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Mike Posnot Dealer / business user (11 Reviews) ","XL Spez S-Works Epic; Rockshox SID, Sram GX 1x12 KwaZulu-Natal, Durban, Durban North Used - Excellent R 37,200 Insure from R 62.46 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Mike Posnot Dealer / business user (11 Reviews) ",NA,77,4,"2022-07-31 12:30:39","KwaZulu-Natal","dual suspension bikes"
"7","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/572694/xl-spez-s-works-epic-rockshox-sid-sram-gx-1x12",12,"XL Spez S-Works Epic; Rockshox SID, Sram GX 1x12",NA,"Dealer / business userInfo box: Frame S-Works FACT 11m carbon Fork Rockshox SID. FACT carbon crown & steerer Rear Shock Fox Futureshock. Kashima coating Front Derailleur N/A Rear Derailleur New Sram GX Eagle Lunar 12 speed Shifters New Sram Eagle GX Lunar 12 speed Crankset S-Works FACT 11m carbon Cassette Sram 12 speed Chain Sram 12 speed Brakes X-Spark Wheels Roval /WTB Tyres Tubeless Bontrager Team Issue Handlebar Specialized Seatpost Specialized Pedals SPD",8,"NA for bikehub",NA,"XL Spez S-Works Epic; Rockshox SID, Sram GX 1x12 KwaZulu-Natal, Durban, Durban North Used - Excellent R 37,200 Insure from R 62.46 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Mike Posnot Dealer / business user (11 Reviews) ","XL Spez S-Works Epic; Rockshox SID, Sram GX 1x12 KwaZulu-Natal, Durban, Durban North Used - Excellent R 37,200 Insure from R 62.46 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Mike Posnot Dealer / business user (11 Reviews) ",NA,77,4,"2022-07-31 12:30:39","KwaZulu-Natal","dual suspension bikes"
"8","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/573575/medium-54cm-carbon-scott-foil-20-ultegra-di2-11s",13,"Medium 54cm carbon Scott Foil 20, Ultegra Di2 11s",NA,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Scott HMF carbon Front Derailleur Ultegra Di2 Rear Derailleur Ultegra Di2 Shifters Ultegra Di2 Crankset Ultegra Cassette Shimano 105 Chain Sram 11 speed Brakes Ultegra Wheels Vision Team 30 Comp Tyres Schwalbe Stem Scott Syncros Handlebar Scott Syncros Seatpost Ritchey Pro Carbon aero Saddle Scott Syncros Pedals Option of Shimano or Look road pedals",9,"NA for bikehub",NA,"Medium 54cm carbon Scott Foil 20, Ultegra Di2 11s KwaZulu-Natal, Durban, Durban North Used - Excellent R 34,200 Insure from R 57.42 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Mike Posnot Dealer / business user (11 Reviews) ","Medium 54cm carbon Scott Foil 20, Ultegra Di2 11s KwaZulu-Natal, Durban, Durban North Used - Excellent R 34,200 Insure from R 57.42 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Mike Posnot Dealer / business user (11 Reviews) ",NA,77,4,"2022-07-31 12:30:40","KwaZulu-Natal","road bikes"
"9","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/573575/medium-54cm-carbon-scott-foil-20-ultegra-di2-11s",13,"Medium 54cm carbon Scott Foil 20, Ultegra Di2 11s",NA,"Dealer / business userInfo box: Frame & Fork Scott HMF carbon Front Derailleur Ultegra Di2 Rear Derailleur Ultegra Di2 Shifters Ultegra Di2 Crankset Ultegra Cassette Shimano 105 Chain Sram 11 speed Brakes Ultegra Wheels Vision Team 30 Comp Tyres Schwalbe Stem Scott Syncros Handlebar Scott Syncros Seatpost Ritchey Pro Carbon aero Saddle Scott Syncros Pedals Option of Shimano or Look road pedals",9,"NA for bikehub",NA,"Medium 54cm carbon Scott Foil 20, Ultegra Di2 11s KwaZulu-Natal, Durban, Durban North Used - Excellent R 34,200 Insure from R 57.42 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Mike Posnot Dealer / business user (11 Reviews) ","Medium 54cm carbon Scott Foil 20, Ultegra Di2 11s KwaZulu-Natal, Durban, Durban North Used - Excellent R 34,200 Insure from R 57.42 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Mike Posnot Dealer / business user (11 Reviews) ",NA,77,4,"2022-07-31 12:30:40","KwaZulu-Natal","road bikes"
"10","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/573240/56cm-merida-reacto-ltd-11-speed-carbon-wheels",14,"56cm Merida Reacto LTD, 11-speed, carbon wheels",NA,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Merida carbon Front Derailleur Dura-Ace Rear Derailleur Dura-Ace Shifters Dura-Ace Crankset FSA 386 SLK Light carbon weave Cassette Ultegra Brakes Ultegra Wheels carbon Vision Metron 55 SL clinchers Tyres Continental 25mm Stem Easton Handlebar carbon Vision Metron aero Seatpost carbon Merida aero Saddle Prologo Pedals Option of Shimano or Look road pedals if required",8,"NA for bikehub",NA,"56cm Merida Reacto LTD, 11-speed, carbon wheels KwaZulu-Natal, Durban, Durban North Used - Excellent R 38,200 Insure from R 64.14 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Mike Posnot Dealer / business user (11 Reviews) ","56cm Merida Reacto LTD, 11-speed, carbon wheels KwaZulu-Natal, Durban, Durban North Used - Excellent R 38,200 Insure from R 64.14 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Mike Posnot Dealer / business user (11 Reviews) ",NA,77,4,"2022-07-31 12:30:42","KwaZulu-Natal","road bikes"
