"","link","page","ad_url","ad_number","title","price","text","n_photos","n_views","ad_date","seller_name","location","seller_age","n_all_time_ads","n_active_ads","scrape_time","province","type"
"1","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/514358/75kg-scott-addict-rc-racing-geometry-pwr-mtr",1,"7.5kg SCOTT ADDICT RC Racing Geometry + pwr mtr",30000,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Carbon Racing Geomtry Front Derailleur Shimano 105 Rear Derailleur Shimano 105 (11spd) Shifters Shimano 105 (11spd) Crankset Shimano 105 (52-36) Cassette New Ultegra (never ridden) Chain New Ultegra (never ridden) Brakes Shimano 105 Wheels American Classic Argent (tubeless) comes with a set of new ceramic bearings Tyres Continental GP5000TL 25mm (tubeless) nearly new Stem Easton EA90 SL (carbon) Handlebar Ritchey Streem Carbon aero with integrated cabling Seatpost KCNC Ti-Pro Lite Saddle Syncros Belcarra Pedals n/a",12,"NA for bikehub",NA,"7.5kg SCOTT ADDICT RC Racing Geometry + pwr mtr Western Cape, Somerset West, Roundhay Used - Excellent R 30,000 Insure from R 50.37 Message Seller Phone Number Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: DGK95 (6 Reviews) ","7.5kg SCOTT ADDICT RC Racing Geometry + pwr mtr Western Cape, Somerset West, Roundhay Used - Excellent R 30,000 Insure from R 50.37 Message Seller Phone Number Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: DGK95 (6 Reviews) ",NA,97,1,"2021-11-23 12:23:43","Western Cape","road bikes"
"2","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/515210/2021-cannondale-scalpel-hi-mod-ultimate",2,"2021 Cannondale Scalpel Hi-MOD Ultimate",135000,"Your payment is held securely until you receive the goods.Info box: Frame 100mm travel, BallisTec Hi-Mod Carbon Fork Lefty Ocho Carbon, 100mm, remote lockout Rear Shock FOX Float DPS Factory, EVOL, 100mm, remote lockout Rear Derailleur SRAM XX1 Eagle AXS Shifters SRAM Eagle AXS, 12 Speed Crankset SRAM XX1 Eagle DUB, 34T, Ai Offset Cassette SRAM XX1 Eagle AXS, Copper, 12 Speed Chain SRAM XX1 Eagle, Copper, 12 Speed Brakes SRAM Level Ultimate 160mm Wheels ENVE M525 Carbon Tyres Schwalbe Racing Ray and Racing Ralph EVO Addix Stem Cannondale 1, 31.8mm, 7 degrees Handlebar ENVE M5 Carbon, 31.8mm Seatpost ENVE Carbon, 31.6mm, 400mm Saddle Prologo Dimension NDR CPC",8,"NA for bikehub",NA,"2021 Cannondale Scalpel Hi-MOD Ultimate Western Cape, Bellville, Welgedacht Used - Excellent R 135,000 Insure from R 226.67 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Stephen Van Der Walt ","2021 Cannondale Scalpel Hi-MOD Ultimate Western Cape, Bellville, Welgedacht Used - Excellent R 135,000 Insure from R 226.67 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Stephen Van Der Walt ",NA,31,1,"2021-11-23 12:23:44","Western Cape","dual suspension bikes"
"3","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/511821/giant-anthem-x-sl-large",3,"Giant Anthem X SL (Large)",23000,"Your payment is held securely until you receive the goods.Info box: Frame Giant Aluxx SL Fluidform Fork FOX Evolution Rear Shock FOX Float CTD Front Derailleur Shimano SLX Rear Derailleur Shimano XT Shifters SLX 3x9 Crankset SLX Cassette Shimano 10-32 Chain Shimano Brakes Shimano SLX Wheels Giant P-XC Tyres Maxxis Crossmark 2 rear 2.5, Lust front 2.10 Stem Giant Handlebar Giant Seatpost Giant Saddle Fizzik Pedals Shimano",13,"NA for bikehub",NA,"Giant Anthem X SL (Large) Gauteng, Pretoria, Lynnwood Used - Excellent R 23,000 Insure from R 38.62 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Slick Nick (9 Reviews) ","Giant Anthem X SL (Large) Gauteng, Pretoria, Lynnwood Used - Excellent R 23,000 Insure from R 38.62 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Slick Nick (9 Reviews) ",NA,17,1,"2021-11-23 12:23:46","Gauteng","dual suspension bikes"
"4","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/515260/specialized-tarmac-11s",5,"Specialized Tarmac 11s",23500,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Fact Carbon Front Derailleur Ultegra Rear Derailleur Ultegra Shifters Ultegra 11x2 Crankset Ultegra mid compact Cassette 11 28 Chain Will provide new 11s Brakes Ultegra Wheels Easton Tyres Michelin Stem Specialized Handlebar Specialized Seatpost Specialized Saddle Pro or specialized Pedals .",10,"NA for bikehub",NA,"Specialized Tarmac 11s Western Cape, Cape Town, Kensington Used - Excellent R 23,500 Insure from R 39.46 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Nadeem (33 Reviews) ","Specialized Tarmac 11s Western Cape, Cape Town, Kensington Used - Excellent R 23,500 Insure from R 39.46 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Nadeem (33 Reviews) ",NA,167,4,"2021-11-23 12:23:49","Western Cape","road bikes"
"5","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/515253/litespeed-titanium-hardtail-26",7,"Litespeed Titanium hardtail 26",14900,"Your payment is held securely until you receive the goods.Info box: Frame Litespeed Fork Fox Front Derailleur Xtr Rear Derailleur Xtr 9 Shifters Xtr 9 Crankset Xtr 9 Cassette Shimano Chain S himano Brakes Xtr v brake Wheels Mavic Crossmax Tyres Wtb Handlebar Easton carbon",8,"NA for bikehub",NA,"Litespeed Titanium hardtail 26 Western Cape, Cape Town Used - Excellent R 14,900 Insure from R 25.01 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: ChunkyMonkey (42 Reviews) ","Litespeed Titanium hardtail 26 Western Cape, Cape Town Used - Excellent R 14,900 Insure from R 25.01 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: ChunkyMonkey (42 Reviews) ",NA,598,16,"2021-11-23 12:23:52","Western Cape","hardtail mountain bikes"
"6","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/489485/bianchi-infinito-cv-2018",8,"Bianchi Infinito CV. 2018",35000,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Bianchi Infinito CV Front Derailleur Campagnolo Chorus Rear Derailleur Campagnolo Record Shifters Campagnolo Chorus Crankset Campagnolo Chorus 53/39 Cassette Campagnolo Chorus 32/11 Chain Campagnolo Brakes Campagnolo Chorus Wheels Fulcum Racing zero. Ceramic hubs. Tyres Pirelli Cinturalto Velo. Stem 3 T (Aluminium) Handlebar Aero flat carbon Seatpost Ryder Saddle Specialized Turbo Pedals not included",13,"NA for bikehub",NA,"Bianchi Infinito CV. 2018 Western Cape, Cape Town, Kenilworth Used - Excellent R 35,000 Insure from R 58.77 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: AndrewKay ","Bianchi Infinito CV. 2018 Western Cape, Cape Town, Kenilworth Used - Excellent R 35,000 Insure from R 58.77 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: AndrewKay ",NA,13,2,"2021-11-23 12:23:53","Western Cape","road bikes"
"7","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/515229/scott-spark-elite-2012-alu-bike",9,"Scott Spark elite 2012 alu bike",25000,"Your payment is held securely until you receive the goods.Info box: Frame Scott spark elite alu Fork Rockshox reba Rear Shock DT swiss M210 Front Derailleur shimano SLX Rear Derailleur shimano XT 10 speed Shifters shimano SLX Crankset shimano XT Cassette shimano slx Chain shimano Brakes Avid Wheels alex rims with shimano deore hubs Tyres vittoria barzo/mezcal Stem scott Handlebar scott Seatpost scott Saddle bontrager montrose elite Pedals -",3,"NA for bikehub",NA,"Scott Spark elite 2012 alu bike North West, Potchefstroom, Die Bult Used - Good R 25,000 Insure from R 41.98 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Cyclo DNA Dealer / business user ","Scott Spark elite 2012 alu bike North West, Potchefstroom, Die Bult Used - Good R 25,000 Insure from R 41.98 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Cyclo DNA Dealer / business user ",NA,3,3,"2021-11-23 12:23:55","North West","dual suspension bikes"
"8","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/515229/scott-spark-elite-2012-alu-bike",9,"Scott Spark elite 2012 alu bike",25000,"Dealer / business userInfo box: Frame Scott spark elite alu Fork Rockshox reba Rear Shock DT swiss M210 Front Derailleur shimano SLX Rear Derailleur shimano XT 10 speed Shifters shimano SLX Crankset shimano XT Cassette shimano slx Chain shimano Brakes Avid Wheels alex rims with shimano deore hubs Tyres vittoria barzo/mezcal Stem scott Handlebar scott Seatpost scott Saddle bontrager montrose elite Pedals -",3,"NA for bikehub",NA,"Scott Spark elite 2012 alu bike North West, Potchefstroom, Die Bult Used - Good R 25,000 Insure from R 41.98 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Cyclo DNA Dealer / business user ","Scott Spark elite 2012 alu bike North West, Potchefstroom, Die Bult Used - Good R 25,000 Insure from R 41.98 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Cyclo DNA Dealer / business user ",NA,3,3,"2021-11-23 12:23:55","North West","dual suspension bikes"
"9","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/500933/trek-fuel-ex-55-size-medium",11,"Trek Fuel ex 5.5 Size medium",10000,"Your payment is held securely until you receive the goods.Info box: Frame Alpha Red Aluminum Fork Tora 302 Coil w/rebound, TurnKey lockout, alloy steerer, 120mm Rear Shock Fox Float RP2 Front Derailleur Shimano Deore Rear Derailleur Shimano Deore Shifters Shimano Deore 9 speed Crankset Shimano Deore M442 Octalink 44/32/22 Cassette SRAM PG950 11-34, 9 speed Chain SRAM Brakes Shimano Deore M486 hydraulic disc; 180mm rotors Wheels Bontrager Ranger 26"" Tyres Bontrager Jones XR Stem TRUVATIV XR, 10 degree, 31.8mm Handlebar Bontrager Select 25mm Rise Seatpost Bontrager Race Saddle Bontrager Titanium Race Line Pedals Flat",15,"NA for bikehub",NA,"Trek Fuel ex 5.5 Size medium Gauteng, Johannesburg, Parkview Used - Excellent R 10,000 Insure from R 16.79 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Arthur P ","Trek Fuel ex 5.5 Size medium Gauteng, Johannesburg, Parkview Used - Excellent R 10,000 Insure from R 16.79 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Arthur P ",NA,1,1,"2021-11-23 12:23:57","Gauteng","dual suspension bikes"
"10","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/515230/cannondale",12,"Cannondale",5500,"Your payment is held securely until you receive the goods.Info box: Frame Cannondale",6,"NA for bikehub",NA,"Cannondale North West, Lichtenburg Used - Excellent R 5,500 Insure from R 9.23 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Janniecycling (15 Reviews) ","Cannondale North West, Lichtenburg Used - Excellent R 5,500 Insure from R 9.23 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Janniecycling (15 Reviews) ",NA,65,2,"2021-11-23 12:23:59","North West","hardtail mountain bikes"
