"","link","page","ad_url","ad_number","title","price","text","n_photos","n_views","ad_date","seller_name","location","seller_age","n_all_time_ads","n_active_ads","scrape_time","province","type"
"1","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/573347/merida-carbon-4000-120",1,"Merida Carbon 4000 120",NA,"Your payment is held securely until you receive the goods.Info box: Frame Merida 120 Carbon Rear Shock Fox Float RP2 Brakes SRAM XO Tyres Maxis Crossmark Saddle Cello Sport",11,"NA for bikehub",NA,"Merida Carbon 4000 120 Gauteng, Pretoria, Mooikloof Heights Used - Good R 10,500 Insure from R 17.63 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Francisca5 ","Merida Carbon 4000 120 Gauteng, Pretoria, Mooikloof Heights Used - Good R 10,500 Insure from R 17.63 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Francisca5 ",NA,1,1,"2022-08-07 12:28:03","Gauteng","dual suspension bikes"
"2","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/575264/scott-spark-26er",2,"Scott Spark 26er",NA,"Your payment is held securely until you receive the goods.Info box: Frame Scott Spark Fork Fox 32 Rear Shock Swiss Scott Nude Front Derailleur Shimano XT 3x9 Rear Derailleur Shimano XT 3x9 Spd Shifters Shimano XT Crankset Shimano XT Brakes Shimano XT Wheels Shimano XT Stem KCNC Handlebar Scott Seatpost Scott",7,"NA for bikehub",NA,"Scott Spark 26er Western Cape, George, Fernridge Used - Good R 10,000 Insure from R 16.79 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Amy Harris ","Scott Spark 26er Western Cape, George, Fernridge Used - Good R 10,000 Insure from R 16.79 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Amy Harris ",NA,1,1,"2022-08-07 12:28:04","Western Cape","dual suspension bikes"
"3","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/572579/silverback-stratos-cf-pro-2022-price-drop",3,"Silverback stratos CF PRO 2022 (PRICE DROP)",NA,"Your payment is held securely until you receive the goods.Info box: Frame Stratos CF PRO Fork FOX 34 Rhythm Rear Shock FOX float EVOL float dps Front Derailleur N/A Rear Derailleur Sram GX luna 12 speed Shifters Sram GX luna Crankset Sram SX Cassette Sram 10-52 GX luna Chain Sram GX Brakes Sram Level Wheels SunRingle DUROC 30 Tyres Schwalbe WICKED WILL Stem Surface Handlebar Surface Seatpost Ryder Saddle Surface Pedals N/A",15,"NA for bikehub",NA,"Silverback stratos CF PRO 2022 (PRICE DROP) Gauteng, Johannesburg, Melville Used - Excellent R 41,500 Insure from R 69.68 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: JeanRichard Snoer (12 Reviews) ","Silverback stratos CF PRO 2022 (PRICE DROP) Gauteng, Johannesburg, Melville Used - Excellent R 41,500 Insure from R 69.68 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: JeanRichard Snoer (12 Reviews) ",NA,28,1,"2022-08-07 12:28:06","Gauteng","dual suspension bikes"
"4","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/575307/specialized-camber-carbon-comp-priced-to-go",4,"Specialized Camber (carbon comp) - priced to go!",NA,"Your payment is held securely until you receive the goods.Info box: Fork Fox Evolution Series Rear Shock Fox Evolution series Rear Derailleur Shimano xt Shifters Shimano Cassette 1x11 with elliptical crank Brakes Shimano Deore Tyres Maxxis Ardent (front) and Ikon (rear) Seatpost Lyne dropper post Saddle Specialized Phenom",7,"NA for bikehub",NA,"Specialized Camber (carbon comp) - priced to go! Gauteng, Edenvale Used - Good R 31,500 Insure from R 52.89 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: petermortimer@mac.com ","Specialized Camber (carbon comp) - priced to go! Gauteng, Edenvale Used - Good R 31,500 Insure from R 52.89 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: petermortimer@mac.com ",NA,2,1,"2022-08-07 12:28:07","Gauteng","dual suspension bikes"
"5","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/576293/rc-3000-raleigh-carbon-bike",5,"RC 3000 Raleigh Carbon bike",NA,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Carbon Front Derailleur 105 Shimano Rear Derailleur 105 Shimano Shifters Shimano Crankset 50F Shimano Cassette 11/28 Chain Shimano Brakes 105 Shimano Wheels Xero Lite Tyres Continental Ultra Sport Stem Raleigh",5,"NA for bikehub",NA,"RC 3000 Raleigh Carbon bike Gauteng, Midrand, Blue Hills Used - Good R 9,000 Insure from R 15.11 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: PandaQ (2 Reviews) ","RC 3000 Raleigh Carbon bike Gauteng, Midrand, Blue Hills Used - Good R 9,000 Insure from R 15.11 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: PandaQ (2 Reviews) ",NA,4,3,"2022-08-07 12:28:09","Gauteng","road bikes"
"6","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/576291/mercer-hungry-monkey-only-7-months-old",6,"Mercer hungry monkey *only 7 months old*",NA,"Your payment is held securely until you receive the goods.Info box: Frame Mercer hungry monkey Fork Rockshox revelation Front Derailleur N/A Rear Derailleur Deore xt 1x11 Shifters Deore xt 1x11 Crankset SRAM Cassette Deore xt Chain DEORE XT Brakes AVID XO Wheels Giant Tyres Maxxis ardent Stem Lyne amp 35 Handlebar Lyne amp 35 Seatpost Lyne contour 125mm",6,"NA for bikehub",NA,"Mercer hungry monkey *only 7 months old* Western Cape, Cape Town, Tokai Used - Good R 25,000 Insure from R 41.98 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: MTBRIDER1234 (5 Reviews) ","Mercer hungry monkey *only 7 months old* Western Cape, Cape Town, Tokai Used - Good R 25,000 Insure from R 41.98 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: MTBRIDER1234 (5 Reviews) ",NA,11,1,"2022-08-07 12:28:10","Western Cape","hardtail mountain bikes"
"7","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/gravel-and-cyclocross-bikes/576281/gravel-monster-cross",7,"Gravel / monster cross",NA,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Custom/ carbon fiber forks Front Derailleur Sram x9 Rear Derailleur Shimano sora Shifters Shimano tiagra double Crankset Truvativ x glide 6xp Brakes Promax Wheels 29ers Tyres Panaracer gravel king 🤴 Stem Zoom Handlebar Satori boomerang Seatpost Bkack Saddle Browm Pedals Silver",14,"NA for bikehub",NA,"Gravel / monster cross Western Cape, Hout Bay, Blue Valley Used - Good R 17,000 Insure from R 28.54 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Jason durler ","Gravel / monster cross Western Cape, Hout Bay, Blue Valley Used - Good R 17,000 Insure from R 28.54 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Jason durler ",NA,1,1,"2022-08-07 12:28:12","Western Cape","gravel and cyclocross bikes"
"8","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/576282/trek-fuel-ex-99-2019",8,"Trek Fuel EX 9.9 2019",NA,"Your payment is held securely until you receive the goods.Info box: Frame OCLV Carbon Fork Fox Factory 34 Float Rear Shock Fox Factory Float EVOL Front Derailleur 32t CSIXX Rear Derailleur 12 Speed Sram Eagle XX1 Shifters 12 speed Sram XX1 Crankset Sram XX1 Cassette 10-50t Sram XX1 Chain Sram Eagle Brakes Sram Ultimate Wheels Bontrager Carbon Tyres Maxxis Crossmark 2.25 Stem LinePro Handlebar Bontrager Seatpost Bontrager Saddle Bontrager Pedals Shimano Clipless",5,"NA for bikehub",NA,"Trek Fuel EX 9.9 2019 Western Cape, Stellenbosch Used - Excellent R 55,000 Insure from R 92.35 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: dirtycrank ","Trek Fuel EX 9.9 2019 Western Cape, Stellenbosch Used - Excellent R 55,000 Insure from R 92.35 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: dirtycrank ",NA,12,1,"2022-08-07 12:28:13","Western Cape","dual suspension bikes"
"9","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/576270/2019-specialized-roubaix",11,"2019 SPECIALIZED ROUBAIX",NA,"Your payment is held securely until you receive the goods.Info box: Frame & Fork SPECIALIZED Front Derailleur SHIMANO 105 Rear Derailleur SHIMANO 105 Shifters SHIMANO 105 Crankset SHIMANO 105 Cassette SHIMANO 105 Chain SHIMANO 105 Brakes SHIMANO 105 HYDROLIC Wheels DT SWISS R470DB Tyres GATO SKIN Stem CARBON Handlebar CARBON Seatpost SPEZIALIZED Saddle SPECIALIZED Pedals DURA ACE",1,"NA for bikehub",NA,"2019 SPECIALIZED ROUBAIX Western Cape, Cape Town, Sea Point Used - Excellent R 35,000 Insure from R 58.77 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: EUGENE LOTZ (1 Review) ","2019 SPECIALIZED ROUBAIX Western Cape, Cape Town, Sea Point Used - Excellent R 35,000 Insure from R 58.77 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: EUGENE LOTZ (1 Review) ",NA,15,3,"2022-08-07 12:28:17","Western Cape","road bikes"
"10","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/569716/signal-elite-sram-nx-1-x-12-rockshox-price-drop",12,"Signal Elite -Sram NX 1 x 12, Rockshox| Price drop",NA,"Your payment is held securely until you receive the goods.Info box: Frame Signal Elite Fork Rockshox Judy Front Derailleur Na Rear Derailleur Sram NX Shifters Sram NX Crankset Shimano Cassette Sram NX Chain Sram NX Brakes Sram Level Wheels WTB Tyres Maxxis Stem KCNC Handlebar Norco",10,"NA for bikehub",NA,"Signal Elite -Sram NX 1 x 12, Rockshox| Price drop Gauteng, Sandton, Morningside Used - Excellent R 14,500 Insure from R 24.35 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Legends of cycling Dealer / business user (5 Reviews) ","Signal Elite -Sram NX 1 x 12, Rockshox| Price drop Gauteng, Sandton, Morningside Used - Excellent R 14,500 Insure from R 24.35 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Legends of cycling Dealer / business user (5 Reviews) ",NA,42,6,"2022-08-07 12:28:19","Gauteng","hardtail mountain bikes"
