"","link","page","ad_url","ad_number","title","price","text","n_photos","n_views","ad_date","seller_name","location","seller_age","n_all_time_ads","n_active_ads","scrape_time","province","type"
"1","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/560221/yt-jeffsey-cf-comp-2016",2,"YT Jeffsey CF Comp 2016",32500,"Your payment is held securely until you receive the goods.Info box: Frame YT Jeffsey CF Comp Fork FOX 34 Performance Rear Shock FOX Float DPX2 Rear Derailleur SRAM GX Shifters SRAM NX Crankset Raceface Turbine Cassette SRAM 1:12 GX Brakes SRAM Guide R Wheels Stans ZTR 29"" Tyres Front: Butcher, Rear: Ground Control Stem Canondale Three Handlebar Canondale Three Riser Seatpost Lyne Components Saddle YT Pedals Shimano PM ME 700",5,"NA for bikehub",NA,"YT Jeffsey CF Comp 2016 Western Cape, Cape Town, Camps Bay Used - Fair R 32,500 Insure from R 54.57 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: snoop01 ","YT Jeffsey CF Comp 2016 Western Cape, Cape Town, Camps Bay Used - Fair R 32,500 Insure from R 54.57 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: snoop01 ",NA,15,1,"2022-06-01 12:37:08","Western Cape","dual suspension bikes"
"2","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/556932/2017-merida-96-9800",3,"2017 MERIDA 96 9.800",23800,"Your payment is held securely until you receive the goods.Info box: Frame Medium Fork Fox Float 32 Performance SC Rear Shock Fox Float DPS Performance Front Derailleur Shimano SLX Double Rear Derailleur Shimano SLX Shadow 11 speed Shifters 22 Speed Shimano SLX-i spec 11 speed Crankset Shimano SLX Cassette Shimano M7000, 11 speed, 11-42 Chain Shimano SLX Brakes Shimano SLX Hydraulic Disc Brakes Wheels Shimano Deore ""Boost"" standard bolt through hubs and Merida Expert CC rims Stem Merida Expert 3d forged 6061 aluminium - 5 degrees Handlebar Merida Expert double butted 6061 aluminium, flat, 720mm wide Seatpost Merida Expert alloy 30.9mm in-line Pedals Shimano",4,"NA for bikehub",NA,"2017 MERIDA 96 9.800 Western Cape, Wellington Used - Good R 23,800 Insure from R 39.96 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: kylu ","2017 MERIDA 96 9.800 Western Cape, Wellington Used - Good R 23,800 Insure from R 39.96 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: kylu ",NA,5,1,"2022-06-01 12:37:09","Western Cape","dual suspension bikes"
"3","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/553381/trek-fuel-ex-98-carbon",4,"Trek Fuel EX 9.8 Carbon",45000,"Your payment is held securely until you receive the goods.Info box: Frame Carbon Fork Fox 34 Rear Shock Fox Front Derailleur SRAM GX Rear Derailleur SRAM GX Shifters SRAM GX Crankset Descend Cassette SRAM GX Chain SRAM GX Brakes Guide Wheels Bontrager line 30 Tyres MAXXIS Stem Bontrager Handlebar Bontrager Seatpost Bontrager dropper Saddle Spez Pedals Shinamo",8,"NA for bikehub",NA,"Trek Fuel EX 9.8 Carbon Gauteng, Pretoria, Olympus Used - Good R 45,000 Insure from R 75.56 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: EtiennevdMerwe ","Trek Fuel EX 9.8 Carbon Gauteng, Pretoria, Olympus Used - Good R 45,000 Insure from R 75.56 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: EtiennevdMerwe ",NA,15,2,"2022-06-01 12:37:11","Gauteng","dual suspension bikes"
"4","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/560423/2022-trek-emonda-alr5-56cm",7,"2022 Trek Emonda ALR5 56cm",24999,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Ultralight 300 Series Alpha Aluminium, Invisible Weld technology, tapered head tube, Control Freak internal routing, DuoTrap S-compatible, flat-mount disc, 142x12 mm thru axle Front Derailleur Shimano 105 R7000, braze-on Rear Derailleur Shimano 105 R7000, short cage, 30T max cog Shifters Shimano 105 R7020, 11-speed Crankset Shimano 105 R7000, 50/34 (compact), 172.5 mm length Cassette Shimano 105 R7000, 11-30, 11-speed Chain Shimano 105 HG601, 11-speed Brakes Shimano 105 hydraulic disc Wheels Bontrager Affinity Disc, Tubeless Ready, 24-hole, 21 mm width, Presta valve Tyres Bontrager R1 Hard-Case Lite, wire bead, 60 tpi, 700x 25 c Stem Bontrager Elite, 31.8 mm clamp, Blendr-compatible, 7-degree, 100 mm length Handlebar Bontrager Comp VR-C, alloy, 31.8 mm, 100 mm reach, 124 mm drop, 42 cm width Seatpost Bontrager carbon, 27.2 mm, 8 mm offset, 330 mm length Saddle Bontrager P3 Verse Comp, steel rails, 145 mm width Pedals NA",6,"NA for bikehub",NA,"2022 Trek Emonda ALR5 56cm Gauteng, Boksburg, Atlasville Used - Excellent R 24,999 Insure from R 41.98 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Bicycle Line Dealer / business user ","2022 Trek Emonda ALR5 56cm Gauteng, Boksburg, Atlasville Used - Excellent R 24,999 Insure from R 41.98 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Bicycle Line Dealer / business user ",NA,64,5,"2022-06-01 12:37:16","Gauteng","road bikes"
"5","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/560423/2022-trek-emonda-alr5-56cm",7,"2022 Trek Emonda ALR5 56cm",24999,"Dealer / business userInfo box: Frame & Fork Ultralight 300 Series Alpha Aluminium, Invisible Weld technology, tapered head tube, Control Freak internal routing, DuoTrap S-compatible, flat-mount disc, 142x12 mm thru axle Front Derailleur Shimano 105 R7000, braze-on Rear Derailleur Shimano 105 R7000, short cage, 30T max cog Shifters Shimano 105 R7020, 11-speed Crankset Shimano 105 R7000, 50/34 (compact), 172.5 mm length Cassette Shimano 105 R7000, 11-30, 11-speed Chain Shimano 105 HG601, 11-speed Brakes Shimano 105 hydraulic disc Wheels Bontrager Affinity Disc, Tubeless Ready, 24-hole, 21 mm width, Presta valve Tyres Bontrager R1 Hard-Case Lite, wire bead, 60 tpi, 700x 25 c Stem Bontrager Elite, 31.8 mm clamp, Blendr-compatible, 7-degree, 100 mm length Handlebar Bontrager Comp VR-C, alloy, 31.8 mm, 100 mm reach, 124 mm drop, 42 cm width Seatpost Bontrager carbon, 27.2 mm, 8 mm offset, 330 mm length Saddle Bontrager P3 Verse Comp, steel rails, 145 mm width Pedals NA",6,"NA for bikehub",NA,"2022 Trek Emonda ALR5 56cm Gauteng, Boksburg, Atlasville Used - Excellent R 24,999 Insure from R 41.98 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Bicycle Line Dealer / business user ","2022 Trek Emonda ALR5 56cm Gauteng, Boksburg, Atlasville Used - Excellent R 24,999 Insure from R 41.98 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Bicycle Line Dealer / business user ",NA,64,5,"2022-06-01 12:37:16","Gauteng","road bikes"
"6","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/560422/gary-fisher",8,"Gary Fisher",12000,"Your payment is held securely until you receive the goods.Info box: Fork Fox Rear Shock Fox Front Derailleur Shimano Rear Derailleur Shimano",10,"NA for bikehub",NA,"Gary Fisher Western Cape, Stellenbosch Used - Good R 12,000 Insure from R 20.15 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Carl Fourie ","Gary Fisher Western Cape, Stellenbosch Used - Good R 12,000 Insure from R 20.15 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Carl Fourie ",NA,1,1,"2022-06-01 12:37:17","Western Cape","dual suspension bikes"
"7","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/gravel-and-cyclocross-bikes/560382/momsen-custom-build",10,"Momsen Custom build",21000,"Your payment is held securely until you receive the goods.Info box: Frame & Fork . Front Derailleur Shimano Rear Derailleur Shimano R8000 ULTEGRA Shifters Shimano R8000 ULTEGRA Crankset Shimano R8000 ULTEGRA 2X11 Cassette 42t Chain Kcnc gold Brakes TRP MECHANICAL with Duraace discs Wheels Fulcrum 5 red racing Tyres Panaracer 42c Stem Kcnc Handlebar Carbon Seatpost Kcnc Saddle Power Pedals Xt",10,"NA for bikehub",NA,"Momsen Custom build Gauteng, Centurion, Midlands Estate Used - Excellent R 21,000 Insure from R 35.26 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: CORRAS (3 Reviews) ","Momsen Custom build Gauteng, Centurion, Midlands Estate Used - Excellent R 21,000 Insure from R 35.26 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: CORRAS (3 Reviews) ",NA,44,2,"2022-06-01 12:37:21","Gauteng","gravel and cyclocross bikes"
"8","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/triathlon-and-time-trial-bikes/560412/trigon-tt",11,"Trigon TT",17000,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Trigon TT Front Derailleur Shimano 105 Rear Derailleur Shimano 105 Shifters Shimano 105 Crankset Bontrager Chain Brand new shimano Brakes Cane Creek SCR - 3 Wheels Vittoria Easton Tyres Vittoria Rubino Stem Trigon Carbon Handlebar Trigon Carbon Seatpost Trigon Carbon Saddle Fabric triathlon Pedals n/a",7,"NA for bikehub",NA,"Trigon TT Gauteng, Pretoria, Brooklyn Used - Excellent R 17,000 Insure from R 28.54 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Rudolph.VR ","Trigon TT Gauteng, Pretoria, Brooklyn Used - Excellent R 17,000 Insure from R 28.54 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Rudolph.VR ",NA,8,4,"2022-06-01 12:37:22","Gauteng","triathlon and time trial bikes"
"9","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/560411/specialized-camber-fsr",12,"Specialized Camber FSR",27000,"Your payment is held securely until you receive the goods.Info box: Frame Specialized Camber FSR Fork Fox Evolution Series Rear Shock Fox Float CTD Front Derailleur Sram X7 Rear Derailleur Rear Derailleur Shimano XT Shifters Shimano SLX Brakes Shimano SLX Tyres Maxxis Ikon Skinwall 29 x 2.20 Stem Extended Pedals n/a",6,"NA for bikehub",NA,"Specialized Camber FSR Gauteng, Pretoria, Brooklyn Used - Good R 27,000 Insure from R 45.33 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Rudolph.VR ","Specialized Camber FSR Gauteng, Pretoria, Brooklyn Used - Good R 27,000 Insure from R 45.33 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Rudolph.VR ",NA,8,4,"2022-06-01 12:37:24","Gauteng","dual suspension bikes"
"10","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/560408/cannondale-flash-1",14,"Cannondale Flash 1",11500,"Your payment is held securely until you receive the goods.Info box: Frame Cannondale Flash Fork Lefty Front Derailleur Sram X7 Rear Derailleur Sram X9 Shifters Sram X9 Crankset Cannondale Brakes Alexr Wheels Frequanecy Race i19 Tyres Crossmark 2 2 x 2.25 Seatpost Cannondale Saddle Cannondale Pedals n/a",4,"NA for bikehub",NA,"Cannondale Flash 1 Gauteng, Pretoria, Brooklyn Used - Good R 11,500 Insure from R 19.31 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Rudolph.VR ","Cannondale Flash 1 Gauteng, Pretoria, Brooklyn Used - Good R 11,500 Insure from R 19.31 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Rudolph.VR ",NA,8,4,"2022-06-01 12:37:27","Gauteng","hardtail mountain bikes"
