"","link","page","ad_url","ad_number","title","price","text","n_photos","n_views","ad_date","seller_name","location","seller_age","n_all_time_ads","n_active_ads","scrape_time","province"
"1","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/westville/ecotron-evade-e+bikes/10011749207261012819162209",1,"Ecotron Evade E-bikes",59990,"Ecotron Evade E-Bikes now available from Cycle Science Westville.

R59999

Powerful Electric motors from 350watts to 700watts.

Long battery life and ride time.

Full warrantee, service and parts available.

We ship to your door or to your nearest bike shop for assembly.

Contact us for more info or come and ride a demo bike at Cycle Science Westville.

0815310901",8,107,"2023-01-06 12:10:21","Cycle Science Westville","Westville, West Suburbs, KwaZulu-Natal",NA,NA,NA,"2023-01-15 12:10:21","KwaZulu-Natal"
"2","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/westville/cycle-science-westville/10011749277861012819162209",2,"Cycle Science Westville",650,"Cycle Science Westville 
Bicycle Service & Repairs + Premium Pre-Owed bikes 

We offer the following inhouse services at competitive rates:

Major Bicycle Service 
Minor Bicycle Service
Bicycle Suspension Service 
Hydraulic brake Repairs and service hi
Dropper Post Service
Out of warrantee E-Bike motor Service 

Contact
Jason at Cycle Science
0815310901
1 Link road, Westville.
cyclesciencekzn@gmail.com
https://cyclescience.business.site/
https://www.facebook.com/cyclesciencekzn/",5,78,"2023-01-06 12:10:21","Cycle Science Westville","Westville, West Suburbs, KwaZulu-Natal",NA,NA,NA,"2023-01-15 12:10:21","KwaZulu-Natal"
"3","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/port-elizabeth/2014-silverback-sola-1-frame/10011718171241011258590609",3,"2014 Silverback Sola 1 Frame",3000,"29 inch Large 58 cm frame with BB and headset bearings",5,254,"2022-12-23 12:10:22","ChristianL","Port Elizabeth, Eastern Cape, Eastern Cape",NA,NA,NA,"2023-01-15 12:10:22","Eastern Cape, Eastern Cape"
"4","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/kuils-river/morewood-bicycle-saddle-r400/10011777669101011234162509",4,"Morewood bicycle saddle. R400.",400,"Brand new. I'm in Kuilsriver. 0813099690.",4,0,"2023-01-15 12:08:22","Danie Lucas","Kuils River, Northern Suburbs, Western Cape",NA,NA,NA,"2023-01-15 12:10:23","Western Cape"
"5","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/springs/bicycle-with-pump-and-trainer/10011777664231012866064309",5,"Bicycle with Pump and Trainer",2650,"Totem Adventure 26"" Bicycle - Barely been usedRaleigh Floor PumpRaleigh Indoor Trainer ",3,0,"2023-01-15 12:07:23","PC Seller","Springs, East Rand, Gauteng",NA,NA,NA,"2023-01-15 12:10:23","Gauteng"
"6","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/tokai/2022-scott-aspect-950-29er-mtb/10010239636801011247410409",6,"2022 SCOTT ASPECT 950 29ER MTB",4500,"SPECIFICATIONSFRAMEAspect 900-700 series / Alloy 6061 Custom TubingBSA73 / Internal Cable Routing / replaceable hangerFORKSuntour XCT30-HLOHyd. Lockout / 100mm travelREAR DERAILLEURShimano Altus RD-M200018 SpeedFRONT DERAILLEURShimano FD-M2020-TS / 31.8mmSHIFTERSShimano SL-M2010R-fire plus / 2 way releasew/gear indicatorCRANKSETShimano FC-MT21022-piece Design / 36X22BB-SETShimano BB-MT500Hollowtech II / threadedCHAINKMC X9CASSETTEShimano CS-HG200-9 / 11-36TBRAKESTektro HDM275 Hydr. DiscROTORTektro / 6 bolt / F&R 160mmHANDLEBARSyncros 3.0 / 720mmblack / 31.8mm / 12mm rise / 9° BSSyncros Pro GripH'STEMSyncros 3.0 / 7° / BlackSEATPOSTSyncros 3.031.6mm / 350mm / BlackSEATSyncros 3.0HEADSETSyncros OE Press Fit / 1 1/8""OD 50mm / ID 44mmHUB (FRONT)Formula DC-19 FQR DiscHUB (REAR)Formula DC-25 8s RQR DiscSPOKES14 G / stainless / blackRIMSSyncros X-20 Disc32H / blackFRONT TIREKenda Booster2.4"" / 30TPIREAR TIREKenda Booster2.4"" / 30TPIPEDALSFeimin FP-873-ZUAPPROX WEIGHTS IN KG14.40APPROX WEIGHTS IN LBS31.75MAX. SYSTEM WEIGHT128 kgItems Available: 4",1,2814,"2022-01-15 06:10:24","Bridge Cycles CC","Tokai, Southern Suburbs, Western Cape",NA,NA,NA,"2023-01-15 12:10:24","Western Cape"
"7","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/kuils-river/cash-for-your-mountainbike/1007707981430910003575409",7,"CASH FOR YOUR MOUNTAINBIKE",1699,"I PAY CASH FOR YOUR UNWANTED MOUNTAINBIKE !ANYWHERE IN THE WESTERN CAPE. I WILL COME TO YOU !No need to advertise and have countless people wasting your time with silly offers!!!NO SCAMMING OR TIME WASTING! CASH FOR YOUR MTB!SELL YOUR MOUNTAINBIKE OR DO A TRADE IN? ANY WHEEL SIZE, 26ER, 27.5"" OR 29ERS !!ANY FRAME SIZE !!MUST HAVE DISK BRAKES !!NO GAME OR MAKRO BRANDS !!BEST PRICES OFFERED 24/7SEND ME A SMS/WHATSAPP/EMAIL OR GIVE ME A CALL IF YOU WANT TO SELL OR DO A TRADE IN !!0826038599Tags: giant merida mtb mountainbike bicycle cycle specialized cannondale scott bianchi titan duel suspension hardtail softtail trek silverback momsen shimano sram deore gt zaskar karakoram mongoose carbon alloy bmc northern southern suburbs cape town century city strand gordons bay somerset west stellenbosch paarl milnertonTo Connect on Whatsapp, please click:https://api.whatsapp.com/send?phone=27826038599Items Available: 1",1,6416,"2021-01-15 00:10:25","LizelleVDM","Kuils River, Northern Suburbs, Western Cape",NA,NA,NA,"2023-01-15 12:10:25","Western Cape"
"8","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/parow/cannondale-26-er-r1650/10011777617181011277196409",8,"Cannondale 26 er R1650",1650,"Cannondale  Delta-V -Caad 3 spec , 26 er R1650 , nice condition , included in the deal is a 'Thor ' professional bicycle helmet , Please phone 072 3328041 if interested. ",3,8,"2023-01-15 11:43:25","Dieter Brumme","Parow, Northern Suburbs, Western Cape",NA,NA,NA,"2023-01-15 12:10:25","Western Cape"
"9","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/constantia/bulls-copperhead-racing-mtb/10011777568231010401204109",9,"Bulls copperHead racing MTB",5000,"Very Good bike .Made in Germany . Qauilty components Shimano XT Hydraulic Brakes SLx rear derailleur from Shocks rock shox air shock with lockout feature. Handlebars carbon Quick release wheels.bargain",2,2,"2023-01-15 11:30:26","Price","Constantia, Southern Suburbs, Western Cape",NA,NA,NA,"2023-01-15 12:10:26","Western Cape"
"10","https://www.gumtree.co.za/s-mountain-bikes/v1c9800p1page-1/v1c9800p1",1,"https://www.gumtree.co.za/a-mountain-bikes/constantia/avid-exilir-hydraulic-brakes/10011777558961010401204109",10,"Avid Exilir Hydraulic Brakes",1500,"These are performance Hydraulic Brakes ready to fit bargain.",1,1,"2023-01-15 11:27:27","Price","Constantia, Southern Suburbs, Western Cape",NA,NA,NA,"2023-01-15 12:10:27","Western Cape"
