"","link","page","ad_url","ad_number","title","price","text","n_photos","n_views","ad_date","seller_name","location","seller_age","n_all_time_ads","n_active_ads","scrape_time","province","type"
"1","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/521387/momsen-vipa-mountain-bike-sold",2,"Momsen Vipa Mountain Bike  **SOLD**",21000,"Your payment is held securely until you receive the goods.Info box: Fork Fox Rear Shock Fox Front Derailleur NA Rear Derailleur Shimano XT Shifters Shimano XT Crankset Shimano XT Cassette 11 speed Chain Shimano Brakes Shimano Wheels ZTR with HOPE Hubs Tyres MAXXIS and Schwalbe Nobby Nic 2.25"" Stem Ritchley Seatpost Ritchley",11,"NA for bikehub",NA,"Momsen Vipa Mountain Bike **SOLD** Western Cape, Somerset West Used - Good R 21,000 Insure from R 35.26 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: macieh (2 Reviews) ","Momsen Vipa Mountain Bike **SOLD** Western Cape, Somerset West Used - Good R 21,000 Insure from R 35.26 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: macieh (2 Reviews) ",NA,5,1,"2021-12-24 12:24:45","Western Cape","dual suspension bikes"
"2","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/kids-bikes/521140/munabike-20",3,"Munabike 20",1250,"Your payment is held securely until you receive the goods.Info box: Frame Muna",2,"NA for bikehub",NA,"Munabike 20 Gauteng, Krugersdorp, Noordheuwel Used - Good R 1,250 Insure from R 2.1 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Biela ","Munabike 20 Gauteng, Krugersdorp, Noordheuwel Used - Good R 1,250 Insure from R 2.1 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Biela ",NA,1,1,"2021-12-24 12:24:46","Gauteng","kids bikes"
"3","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/506449/specialized-stump-jumper",4,"Specialized Stump Jumper",35000,"Your payment is held securely until you receive the goods.Info box: Frame Carbon Fibre",6,"NA for bikehub",NA,"Specialized Stump Jumper KwaZulu-Natal, Hillcrest, Hillcrest Central Used - Excellent R 35,000 Insure from R 58.77 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: DanieleChessa ","Specialized Stump Jumper KwaZulu-Natal, Hillcrest, Hillcrest Central Used - Excellent R 35,000 Insure from R 58.77 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: DanieleChessa ",NA,1,1,"2021-12-24 12:24:48","KwaZulu-Natal","dual suspension bikes"
"4","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/515665/trek-top-fuel-8",5,"Trek Top Fuel 8",45000,"Your payment is held securely until you receive the goods.Info box: Frame Trek Top Fuel 8 Fork Fox float 32 Rear Shock Fox reactive Front Derailleur None Rear Derailleur Shimano SLX Shifters Shimano XT Crankset Raceface Cassette 11-51 Chain KMC gold Brakes Shimano XT",9,"NA for bikehub",NA,"Trek Top Fuel 8 Western Cape, Durbanville Used - Good R 45,000 Insure from R 75.56 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Walter.Taylor ","Trek Top Fuel 8 Western Cape, Durbanville Used - Good R 45,000 Insure from R 75.56 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Walter.Taylor ",NA,8,2,"2021-12-24 12:24:49","Western Cape","dual suspension bikes"
"5","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/521893/merida-mayys100",6,"Merida Mayys100",6750,"Your payment is held securely until you receive the goods.Info box: Frame Matts100 Fork Suntour Front Derailleur Shimano Rear Derailleur Shimano Shifters Shimano Crankset Shimano Cassette Standard Chain Standard Brakes Shimano Wheels 26 Tyres Merida race Stem Standard Handlebar Standard Seatpost Merida Saddle Standard Pedals Standard",1,"NA for bikehub",NA,"Merida Mayys100 Western Cape, Somerset West, Bakkershoogte Used - Good R 6,750 Insure from R 11.34 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: KramTreve ","Merida Mayys100 Western Cape, Somerset West, Bakkershoogte Used - Good R 6,750 Insure from R 11.34 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: KramTreve ",NA,20,1,"2021-12-24 12:24:50","Western Cape","hardtail mountain bikes"
"6","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/521891/livgiant-pique-advanced-pro-29-2-small",7,"LIV/GIANT PIQUE ADVANCED PRO 29 2 (SMALL)",60000,"Your payment is held securely until you receive the goods.Info box: Fork Fox Float Rhythm 100mm Rear Derailleur SLX Shifters SLX Crankset SLX Cassette SLX 10x51 Wheels GIant XCR-1 Composite Carbon Seatpost Giant Contact dropper Pedals not included",5,"NA for bikehub",NA,"LIV/GIANT PIQUE ADVANCED PRO 29 2 (SMALL) Western Cape, Paarl Used - Excellent R 60,000 Insure from R 100.74 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: BieBie1 (1 Review) ","LIV/GIANT PIQUE ADVANCED PRO 29 2 (SMALL) Western Cape, Paarl Used - Excellent R 60,000 Insure from R 100.74 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: BieBie1 (1 Review) ",NA,22,1,"2021-12-24 12:24:51","Western Cape","dual suspension bikes"
"7","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/521885/schwinn-fastback-carbon-105",8,"Schwinn Fastback Carbon 105",15000,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Carbon Front Derailleur 105 Rear Derailleur 105 Shifters 105 Crankset 50 / 34 RD7000 Cassette 10 - 32 Chain 11 speed Brakes Shimano 105 dual-pivot caliper brakes Wheels Shimano WH-RS100 aluminum road Tyres Kriterium Elite 700 x 25c",8,"NA for bikehub",NA,"Schwinn Fastback Carbon 105 Western Cape, Somerset West Used - Excellent R 15,000 Insure from R 25.19 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Derek Henderson ","Schwinn Fastback Carbon 105 Western Cape, Somerset West Used - Excellent R 15,000 Insure from R 25.19 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Derek Henderson ",NA,2,1,"2021-12-24 12:24:52","Western Cape","road bikes"
"8","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/503184/lemond-etape-road-bike",9,"LeMond Etape road bike",8900,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Aluminium frame, Carbon/Alloy fork Front Derailleur Shimano Sora Rear Derailleur Shimano Tiagra Shifters Shimano Sora STI Crankset Bontrager Sport, 30/42/52 teeth Cassette 8 speed, 11-26 teeth Chain KMC Z51 Brakes Allow w/cartridge pads Wheels 700cc Tyres Front 700x25c Bontrager Select Stem Bontrager Select/17d Handlebar Bontrager Sport Seatpost Bontrager Sport 27.2mm Saddle Bontrager ladies ergonomic Pedals Shimano cleats",7,"NA for bikehub",NA,"LeMond Etape road bike Western Cape, Cape Town, Tokai Used - Excellent R 8,900 Insure from R 14.94 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Adam Holdcroft ","LeMond Etape road bike Western Cape, Cape Town, Tokai Used - Excellent R 8,900 Insure from R 14.94 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Adam Holdcroft ",NA,3,2,"2021-12-24 12:24:53","Western Cape","road bikes"
"9","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/503182/lemond-tourmalet-road-bike",10,"LeMond Tourmalet road bike",8900,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Aluminium frame, Carbon/Alloy fork Front Derailleur Shimano 105 Rear Derailleur Shimano Ultegra Shifters Shimano 105 STI for Flight Control Crankset Shimano 105 5800 50/34t Cassette 9 speed, 12 - 26 teeth Chain Shimano CN-HG73 Brakes Cane Creek SC3 w/cartridge pads Wheels 700cc Tyres Front 700 x 25c Bontrager Stem Bontrager select OS/7d Handlebar Bontrager Select OS Seatpost Bontrager carbon, 27.2mm diameter Saddle Bontrager Race Pedals Wellgo RC713 cleats",8,"NA for bikehub",NA,"LeMond Tourmalet road bike Western Cape, Cape Town, Tokai Used - Excellent R 8,900 Insure from R 14.94 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Adam Holdcroft ","LeMond Tourmalet road bike Western Cape, Cape Town, Tokai Used - Excellent R 8,900 Insure from R 14.94 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Adam Holdcroft ",NA,3,2,"2021-12-24 12:24:54","Western Cape","road bikes"
"10","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/521882/bianchi-oltre-xr4-size-54",11,"Bianchi Oltre XR4 (Size 54)",55000,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Bianchi Oltre XR4 Front Derailleur Campagnolo Super Record Rear Derailleur Campagnolo Super Record Shifters Campagnolo Super Record Crankset Campagnolo Super Record Cassette Sram 10/28 Brakes Campagnolo Super Record Wheels Fulcrum 30mm Carbon Tyres Pirelli Cinturato Velo Stem Richey Carbon Logic Handlebar ITM X-One Curved Saddle Selle San Marco Short Fit Pedals Look",5,"NA for bikehub",NA,"Bianchi Oltre XR4 (Size 54) Gauteng, Midrand Used - Excellent R 55,000 Insure from R 92.35 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: jac.rauten@gmail.com ","Bianchi Oltre XR4 (Size 54) Gauteng, Midrand Used - Excellent R 55,000 Insure from R 92.35 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: jac.rauten@gmail.com ",NA,14,1,"2021-12-24 12:24:55","Gauteng","road bikes"
