"","link","page","ad_url","ad_number","title","price","text","n_photos","n_views","ad_date","seller_name","location","seller_age","n_all_time_ads","n_active_ads","scrape_time","province","type"
"1","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/567483/giant-xtc-29er-carbon-large",1,"Giant xtc 29er carbon large",NA,"Your payment is held securely until you receive the goods.Info box: Frame Giant xtc Fork Rockshox reba Rear Derailleur Slx Shifters 12 speed slx Crankset Slx Brakes Nutt Tyres Vittoria Stem Giant Saddle Wtb",12,"NA for bikehub",NA,"Giant xtc 29er carbon large Western Cape, Brackenfell, Protea Heights Used - Excellent R 17,000 Insure from R 28.54 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Ride0n Dealer / business user (3 Reviews) ","Giant xtc 29er carbon large Western Cape, Brackenfell, Protea Heights Used - Excellent R 17,000 Insure from R 28.54 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Ride0n Dealer / business user (3 Reviews) ",NA,60,2,"2022-07-06 12:37:37","Western Cape","hardtail mountain bikes"
"2","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/hardtail-mountain-bikes/567483/giant-xtc-29er-carbon-large",1,"Giant xtc 29er carbon large",NA,"Dealer / business userInfo box: Frame Giant xtc Fork Rockshox reba Rear Derailleur Slx Shifters 12 speed slx Crankset Slx Brakes Nutt Tyres Vittoria Stem Giant Saddle Wtb",12,"NA for bikehub",NA,"Giant xtc 29er carbon large Western Cape, Brackenfell, Protea Heights Used - Excellent R 17,000 Insure from R 28.54 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Ride0n Dealer / business user (3 Reviews) ","Giant xtc 29er carbon large Western Cape, Brackenfell, Protea Heights Used - Excellent R 17,000 Insure from R 28.54 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Ride0n Dealer / business user (3 Reviews) ",NA,60,2,"2022-07-06 12:37:37","Western Cape","hardtail mountain bikes"
"3","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/566020/giant-tcr",2,"Giant TCR",NA,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Giant Front Derailleur Shimano 105 Rear Derailleur Shimano 105 Shifters Shimano105 Crankset Shimano 105 Cassette Giant Chain Giant Brakes Shimano 105 Wheels Giant Tyres Gator on back Stem FSA Verdrive 2 Handlebar Giant Contact Seatpost Auto-Alion Saddle Giant Pedals Shimano cleats",15,"NA for bikehub",NA,"Giant TCR KwaZulu-Natal, Umhlanga, La Lucia Ridge Used - Excellent R 14,000 Insure from R 23.51 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: mikej48 ","Giant TCR KwaZulu-Natal, Umhlanga, La Lucia Ridge Used - Excellent R 14,000 Insure from R 23.51 Message Seller Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: mikej48 ",NA,4,2,"2022-07-06 12:37:39","KwaZulu-Natal","road bikes"
"4","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/567215/bianchi-aria-di2-ultegra-55cm",3,"Bianchi Aria DI2 Ultegra 55cm",NA,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Carbon Front Derailleur Ultegra Di2 Rear Derailleur Ultegra Di2 Shifters Ultegra Di2 Crankset Ultegra Cassette 11speed Chain 11 speed Brakes Hydraulic brakes Wheels Fullcrum Tyres 700c Stem Aluminium Handlebar Aluminium Seatpost Aluminium Saddle Plain Pedals Shimano 105",9,"NA for bikehub",NA,"Bianchi Aria DI2 Ultegra 55cm Gauteng, Kempton Park Used - Excellent R 65,000 Insure from R 109.14 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: mikesmous Dealer / business user (14 Reviews) ","Bianchi Aria DI2 Ultegra 55cm Gauteng, Kempton Park Used - Excellent R 65,000 Insure from R 109.14 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: mikesmous Dealer / business user (14 Reviews) ",NA,549,18,"2022-07-06 12:37:40","Gauteng","road bikes"
"5","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/567215/bianchi-aria-di2-ultegra-55cm",3,"Bianchi Aria DI2 Ultegra 55cm",NA,"Dealer / business userInfo box: Frame & Fork Carbon Front Derailleur Ultegra Di2 Rear Derailleur Ultegra Di2 Shifters Ultegra Di2 Crankset Ultegra Cassette 11speed Chain 11 speed Brakes Hydraulic brakes Wheels Fullcrum Tyres 700c Stem Aluminium Handlebar Aluminium Seatpost Aluminium Saddle Plain Pedals Shimano 105",9,"NA for bikehub",NA,"Bianchi Aria DI2 Ultegra 55cm Gauteng, Kempton Park Used - Excellent R 65,000 Insure from R 109.14 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: mikesmous Dealer / business user (14 Reviews) ","Bianchi Aria DI2 Ultegra 55cm Gauteng, Kempton Park Used - Excellent R 65,000 Insure from R 109.14 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: mikesmous Dealer / business user (14 Reviews) ",NA,549,18,"2022-07-06 12:37:40","Gauteng","road bikes"
"6","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/568877/specialized-sworks-tarmac-sl4",8,"Specialized sworks Tarmac SL4",NA,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Carbon Front Derailleur Sram Rear Derailleur Sram Shifters Sram Crankset Specialized Cassette Shimano 11-28 Brakes Sram Wheels Dark horse carbon clinchers 50mm Tyres Specialized Stem Specialized Handlebar KTM Seatpost S works Saddle Fizik Carbon Pedals Shimano",13,"NA for bikehub",NA,"Specialized sworks Tarmac SL4 Western Cape, Cape Town, Rondebosch East Used - Good R 15,000 Insure from R 25.19 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Patton (1 Review) ","Specialized sworks Tarmac SL4 Western Cape, Cape Town, Rondebosch East Used - Good R 15,000 Insure from R 25.19 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Patton (1 Review) ",NA,7,1,"2022-07-06 12:37:46","Western Cape","road bikes"
"7","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/568862/trek-madone-90",10,"Trek Madone 9.0",NA,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Trek OCLV 600 Carbon Front Derailleur Shimano Ultegra Rear Derailleur Shimano Ultegra Shifters Shimano Ultegra Crankset Shimano Ultegra Cassette Shimano Ultegra Chain Shimano Ultegra Brakes Trek Madone 9 Aero Integrated Brake Wheels Bontrager Aeolus Comp 51 Tyres Bontrager AW2 Tubeless Stem Bontrager Pro 90mm Handlebar Bontrager Seatpost Madone Seatpost Saddle Bontrager Montrose Comp Pedals n/a",9,"NA for bikehub",NA,"Trek Madone 9.0 Western Cape, Cape Town, Mowbray Used - Good R 40,000 Insure from R 67.16 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Gear Change Dealer / business user (2 Reviews) ","Trek Madone 9.0 Western Cape, Cape Town, Mowbray Used - Good R 40,000 Insure from R 67.16 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Gear Change Dealer / business user (2 Reviews) ",NA,271,5,"2022-07-06 12:37:49","Western Cape","road bikes"
"8","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/568862/trek-madone-90",10,"Trek Madone 9.0",NA,"Dealer / business userInfo box: Frame & Fork Trek OCLV 600 Carbon Front Derailleur Shimano Ultegra Rear Derailleur Shimano Ultegra Shifters Shimano Ultegra Crankset Shimano Ultegra Cassette Shimano Ultegra Chain Shimano Ultegra Brakes Trek Madone 9 Aero Integrated Brake Wheels Bontrager Aeolus Comp 51 Tyres Bontrager AW2 Tubeless Stem Bontrager Pro 90mm Handlebar Bontrager Seatpost Madone Seatpost Saddle Bontrager Montrose Comp Pedals n/a",9,"NA for bikehub",NA,"Trek Madone 9.0 Western Cape, Cape Town, Mowbray Used - Good R 40,000 Insure from R 67.16 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Gear Change Dealer / business user (2 Reviews) ","Trek Madone 9.0 Western Cape, Cape Town, Mowbray Used - Good R 40,000 Insure from R 67.16 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Gear Change Dealer / business user (2 Reviews) ",NA,271,5,"2022-07-06 12:37:49","Western Cape","road bikes"
"9","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/dual-suspension-bikes/562007/giant-trance",11,"Giant Trance",NA,"Your payment is held securely until you receive the goods.Info box: Frame Aluminium large Fork Fox 32mm Rear Shock Fox Evolution Series Front Derailleur NA Rear Derailleur SRAM NX Shifters Shimano XT Crankset Shimano SLX Cassette Eagle 1X12 Brakes Shimano XT Wheels 27,5"" / 650B Tyres Maxxis Crossmark II Stem Giant Handlebar Giant Contact Seatpost fixed Saddle Giant Contact Pedals Shimano clips",5,"NA for bikehub",NA,"Giant Trance Western Cape, Bellville, Welgemoed Used - Good R 25,000 Insure from R 41.98 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: bruce humphrey (2 Reviews) ","Giant Trance Western Cape, Bellville, Welgemoed Used - Good R 25,000 Insure from R 41.98 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: bruce humphrey (2 Reviews) ",NA,1,1,"2022-07-06 12:37:50","Western Cape","dual suspension bikes"
"10","https://bikehub.co.za/classifieds/g/bikes?page=1",1,"https://bikehub.co.za/classifieds/item/road-bikes/568859/merida-scultura-5000-carbon-11-spd-ultegra",13,"Merida Scultura 5000 - Carbon 11 Spd Ultegra",NA,"Your payment is held securely until you receive the goods.Info box: Frame & Fork Merida Scultura 5000 Carbon Front Derailleur Ultegra 11 Rear Derailleur Ultegra 11 Shifters Ultegra 11 Crankset Ultegra 50/34 Cassette Ultegra 11-28 Chain Ultegra Brakes Merida pro Wheels Alexrims Comp24 Tyres Continental Stem Ryder Handlebar Merida carbon Seatpost Merida pro Saddle Merida",9,"NA for bikehub",NA,"Merida Scultura 5000 - Carbon 11 Spd Ultegra Gauteng, Sandton, Sandhurst Used - Excellent R 21,500 Insure from R 36.10 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Yavuz (4 Reviews) ","Merida Scultura 5000 - Carbon 11 Spd Ultegra Gauteng, Sandton, Sandhurst Used - Excellent R 21,500 Insure from R 36.10 Message Seller Phone Number Buy with Bike Hub Pay Buy safely with Bike Hub Pay Your payment is held securely until you receive the goods. Learn More Sold by: Yavuz (4 Reviews) ",NA,61,5,"2022-07-06 12:37:52","Gauteng","road bikes"
