"","link","page","ad_url","ad_number","title","price","text","n_photos","n_views","ad_date","seller_name","location","seller_age","n_all_time_ads","n_active_ads","scrape_time","province"
"1","https://www.gumtree.co.za/s-road-bikes/v1c9801p1page-1/v1c9801p1",1,"https://www.gumtree.co.za/a-road-bikes/woodmead/fat-bike-24-inch-+-bicycle/1009381146100910031372609",1,"Fat bike 24 inch - bicycle",4900,"Product Specifications:-Frame: High carbon steel-Rim: Aluminum alloy-Hub: dedicated hub for Fat tire bike-Tire: 10 cm-Wheel: spoke-Crank: seal-Brake: mechanical disc brake-Stem: Aluminum alloy-Front Derailleur: 30-Thumb shifter: 51-Wheel Size: 60 cm-Gears: 21 Speed-Foldable: No-Fork Suspension: Yes-Net Weight: 16 kg-Length: 175 cmFeatures:-Full Shocking proof Frame, effectively offset shocks-Soft and cushion, ensuring long-time riding comfortable-Wear-resistant,anti-skid tire-Double disc brake sensitive and stable, smooth flexible and precise",3,630,"2021-05-22 02:03:19","yuri","Woodmead, Johannesburg, Gauteng",11,NA,NA,"2021-06-21 12:33:19","Gauteng"
"2","https://www.gumtree.co.za/s-road-bikes/v1c9801p1page-1/v1c9801p1",1,"https://www.gumtree.co.za/a-road-bikes/tokai/focus-izalco-shimano-10spd-di2-dura-ace-small/1009328503450911247410409",2,"Focus Izalco shimano 10spd Di2 Dura Ace Small",23000,"Focus IzalcoFrame Details:Model Year: 2012Material: Carbon fibreInternal cable routingDouble bottle cage mountsBraze on front derailleur and chain catcherReplaceable forged aluminium rear dropoutFork Details:Material: Carbon fibreWheelset Details:Mavic Ksyrium SL, clincherGroupset:Speed: 20 gearsBrake/Shift Levers: Shimano Dura Ace Di2Chainset: Shimano Dura Ace, compact, 50x34 (crank length varies according to frame size)Bottom Bracket: FSA MegaExoRear Derailleur: Shimano Dura Ace Di2Front Derailleur: Shimano Dura Ace Di2Brake Calipers: Shimano Dura Ace, cartridge type rubber insertChain: Shimano Dura AceCassette: Shimano Dura Ace 12-25Finishing Kit:Handlebar: FSA Wing compact, alloy, 31.8mm. Bar width varies according to frame sizeBar Tape: BlackStem: FSA, 31.8mm. Stem length varies according to frame sizeSeat Post: FSA Team Issue, 27.2mm x 350mmSaddle: Prologo Nago Evo TRTyres: Continental Grand Prix 4000, 700 x 23cWe Deliver Nationwide! Kindly Contact Us For Details. Call / Email / Whatsapp/Cell: 0832310974 or 021 715 07 32 Monday to Friday 10am-6pm. Fridays 10am-6pm [Closed from 12pm-2pm]Saturday 10am-3pm.Specs:We Deliver Nationwide! Kindly Contact Us For Details. Call / Email / Whatsapp/Cell: 0832310974 or 021 715 07 32 Monday to Friday 10am-6pm. Fridays 10am-6pm [Closed from 12pm-2pm]Saturday 10am-3pm.Items Available: 1",5,530,"2021-05-22 02:03:20","Bridge Cycles CC","Tokai, Southern Suburbs, Western Cape",3,NA,NA,"2021-06-21 12:33:20","Western Cape"
"3","https://www.gumtree.co.za/s-road-bikes/v1c9801p1page-1/v1c9801p1",1,"https://www.gumtree.co.za/a-road-bikes/other/specialized-alloy-road-cycling-handle-bars/1009515322200912592021209",3,"Specialized Alloy Road Cycling Handle Bars",700,"This Specialized Alloy Handle Bar is in great condition.The dimension for the handle bar are:- Drop 123mm- Reach 75mm- Width 42cm",3,3,"2021-06-21 12:18:21","Indy Berning","Other, Cape Town, Western Cape",1,NA,NA,"2021-06-21 12:33:21","Western Cape"
"4","https://www.gumtree.co.za/s-road-bikes/v1c9801p1page-1/v1c9801p1",1,"https://www.gumtree.co.za/a-road-bikes/city-centre/carera-alloy-8-speed-m-l-commuter-road-bicycle-drum-brakes-in-very-good-condition-bargain/1009515099990911416632409",4,"Carera alloy 8 speed, M / L, commuter road bicycle, drum brakes, in very good condition, bargain",2650,"Carera alloy 8 speed internal hub gears, single speed thick chain, Shimano drum brakes to last the life of the bicycle with ventilation, side handle bars and adjustable handle height, suit men and taller ladies medium to large 20 inch frame, perfect work commuter, beach cruiser or touring bicycle, only R2650 cash. Tel anytime 0768594752",6,6,"2021-06-21 11:52:21","User","City Centre, Cape Town, Western Cape",2,NA,NA,"2021-06-21 12:33:21","Western Cape"
"5","https://www.gumtree.co.za/s-road-bikes/v1c9801p1page-1/v1c9801p1",1,"https://www.gumtree.co.za/a-road-bikes/johannesburg-south/new-california-r2600-road-bike/1009514929550910003592209",5,"New California R2600 road bike",3999,"New California R2600 road bike equipped with Shimano gear system, Mechanical brakes, Small frame and 2 x 7 Speed.R3 999 call or whatsapp on:0824634436",7,1,"2021-06-21 11:33:21","Bhupen","Johannesburg South, Johannesburg, Gauteng",9,NA,NA,"2021-06-21 12:33:21","Gauteng"
"6","https://www.gumtree.co.za/s-road-bikes/v1c9801p1page-1/v1c9801p1",1,"https://www.gumtree.co.za/a-road-bikes/port-elizabeth/vintage-roadbike/1009514834290911226064409",6,"Vintage Roadbike",900,"Old School Vintage RoadbikeAll components working New tyres and Tibes..27"" tyresContact for details.",5,2,"2021-06-21 11:33:22","Danny Sauls","Port Elizabeth, Eastern Cape, Eastern Cape",3,NA,NA,"2021-06-21 12:33:22","Eastern Cape, Eastern Cape"
"7","https://www.gumtree.co.za/s-road-bikes/v1c9801p1page-1/v1c9801p1",1,"https://www.gumtree.co.za/a-road-bikes/berea-musgrave/bicycle-for-sale/1009514834150910235717909",7,"Bicycle for Sale",10000,"Merida Juliet Ride 300 Bicycle for SaleSpare Set of wheels with Cateye computerR10 000",1,5,"2021-06-21 11:33:22","Tracy","Berea & Musgrave, Durban City, KwaZulu-Natal",7,NA,NA,"2021-06-21 12:33:22","KwaZulu-Natal"
"8","https://www.gumtree.co.za/s-road-bikes/v1c9801p1page-1/v1c9801p1",1,"https://www.gumtree.co.za/a-road-bikes/tokai/2018-trek-domane-%252B-ebike-carbon/1009329285990911247410409",8,"2018 TREK DOMANE + EBIKE CARBON",75000,"Powertube BatteryBosch’s integrated 500Wh Powertube battery can be charged on and off the bike.350-Watt MotorA Bosch Performance Line Speed motor offers pedal assist up to 28 mph.Integrated LightingIntegrated front and rear lights are powered by the battery—no charge required.IsoSpeed TechnologyTrek’s decoupler technology in the seatpost makes rough terrain less likely to cause fatigue.4 Assist ModesExpect to get about 5o to 60 miles out of the Domane+ when it’s in Eco mode.SIZES AVAILABLE 54 AND 56CMWe Deliver Nationwide! Kindly Contact Us For Details. Call / Email / Whatsapp/Cell: 0832310974 or 021 715 07 32 Monday to Friday 10am-6pm. Fridays 10am-6pm [Closed from 12pm-2pm]Saturday 10am-3pm.Specs:We Deliver Nationwide! Kindly Contact Us For Details. Call / Email / Whatsapp/Cell: 0832310974 or 021 715 07 32 Monday to Friday 10am-6pm. Fridays 10am-6pm [Closed from 12pm-2pm]Saturday 10am-3pm.Items Available: 2",7,411,"2021-05-22 02:03:23","Bridge Cycles CC","Tokai, Southern Suburbs, Western Cape",3,NA,NA,"2021-06-21 12:33:23","Western Cape"
"9","https://www.gumtree.co.za/s-road-bikes/v1c9801p1page-1/v1c9801p1",1,"https://www.gumtree.co.za/a-road-bikes/berea-musgrave/bicycle-+-ad-posted-by-tracy/1009514726160910235717909",9,"BICYCLE - Ad posted by Tracy",15000,"Merida Reacto 4000 for sale,Cosmic Pro Carbon Wheels with garmin Edge 520 computerR15 000",1,6,"2021-06-21 11:33:24","Tracy","Berea & Musgrave, Durban City, KwaZulu-Natal",7,NA,NA,"2021-06-21 12:33:24","KwaZulu-Natal"
"10","https://www.gumtree.co.za/s-road-bikes/v1c9801p1page-1/v1c9801p1",1,"https://www.gumtree.co.za/a-road-bikes/plumstead/racing-cycle/1009514239700910009728709",10,"Racing Cycle",4500,"Cannondale Racing cycle old school in perect  Roadworthy condition a gem to own Aluminium frame with acceseries negotiable ",4,7,"2021-06-21 11:33:24","moreeda5","Plumstead, Southern Suburbs, Western Cape",9,NA,NA,"2021-06-21 12:33:24","Western Cape"
